1947:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q4,1315,92,1130,93,0,1315,517,6,0,-2,0,407,0,6,8,365,6,0,0,0,2,0
1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q4,1116,215,992,-91,0,1116,305,14,0,0,0,425,0,14,7,344,5,2,0,0,0,0
1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,669,245,582,-158,0,669,124,-6,0,-7,0,212,0,-6,17,325,6,2,0,0,2,0
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,621,300,369,-48,0,621,0,-1,0,5,0,294,0,-1,11,303,4,2,0,0,4,0
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1968:Q2,1606,162,165,1253,27,1606,-161,-2,0,26,0,1181,0,-2,2,326,-8,17,25,0,10,192
1968:Q3,1813,181,463,1116,53,1813,33,-1,0,17,0,1151,0,-1,2,449,8,5,16,0,7,127
1968:Q4,2092,149,934,982,27,2092,-263,-3,0,18,0,1265,0,-3,1,779,2,18,15,0,13,250
1969:Q1,1348,185,743,315,105,1348,172,23,0,19,0,692,0,23,2,319,4,8,14,0,-1,73
1969:Q2,1425,198,-529,1748,8,1425,-142,37,100,20,0,796,0,37,1,358,-3,9,14,0,15,183
1969:Q3,1479,182,-291,1582,6,1479,-57,41,100,21,0,787,0,41,1,423,17,4,17,0,-5,89
1969:Q4,1933,149,747,1002,35,1933,-115,35,100,22,0,694,0,35,3,882,22,-17,16,0,20,236
1970:Q1,-101,315,10357,-10775,2,-101,-737,-42,100,24,92,306,0,-42,8,292,6,18,15,0,-64,-77
1970:Q2,2303,186,631,1476,10,2303,762,8,100,22,25,416,0,8,12,483,-2,50,15,0,202,202
1970:Q3,2804,218,492,2046,48,2804,1088,6,100,14,48,782,0,6,13,350,27,42,12,0,103,213
1970:Q4,2446,168,779,1481,18,2446,-31,6,100,14,22,1214,0,6,12,523,-27,105,10,0,101,391
1971:Q1,1197,279,895,-1,24,1197,-649,5,100,14,64,907,0,5,0,404,2,-3,11,0,120,217
1971:Q2,2390,-70,700,1737,23,2390,-542,-20,100,12,49,1876,0,-20,-5,425,-30,13,11,0,183,338
1971:Q3,3237,235,638,2353,11,3237,-490,21,100,36,97,2339,0,21,-7,650,-12,-8,36,0,140,314
1971:Q4,3656,131,1539,1954,32,3656,-553,19,100,38,16,2344,0,19,-10,1006,133,11,35,0,157,341
1972:Q1,3051,214,2761,44,32,3051,-37,-2,100,11,91,2027,0,-2,-8,350,7,25,-83,0,357,215
1972:Q2,4272,186,907,3043,136,4272,159,-38,100,-6,89,2817,0,-38,-11,500,-66,-1,36,0,273,458
1972:Q3,4018,214,1356,2373,75,4018,115,72,100,-7,6,2788,0,72,-11,707,-55,40,40,0,-224,375
1972:Q4,5838,153,2405,3208,72,5838,466,-45,100,-217,65,3003,0,-45,-12,1548,-59,82,285,0,-12,679
1973:Q1,4085,277,2078,1647,83,4085,-376,38,67,-6,88,2762,20,38,-5,699,-4,108,0,0,164,492
1973:Q2,5755,33,5937,-307,92,5755,219,36,59,-51,31,3404,-6,36,-3,1056,-37,157,103,0,40,711
1973:Q3,5027,237,10353,-5566,3,5027,-692,12,39,68,33,3150,16,12,-2,1288,-35,58,-20,0,150,950
1973:Q4,4671,66,10830,-6248,23,4671,-205,12,23,-113,41,2291,22,12,-5,1845,51,151,174,0,16,356
1974:Q1,3749,292,1723,1689,45,3749,-25,73,76,54,68,2074,8,73,-2,901,10,78,-6,0,113,254
1974:Q2,4922,31,345,4540,6,4922,-38,74,66,147,52,3139,6,74,-2,1182,-13,111,-53,0,208,-31
1974:Q3,2668,247,-2799,5201,19,2668,-1012,146,39,40,5,1784,16,146,-1,1160,-11,51,0,0,136,169
1974:Q4,3334,42,-645,3920,17,3334,-26,129,19,105,216,956,18,129,-4,1517,7,229,0,0,235,-196
1975:Q1,2132,212,-514,2436,-2,2132,864,67,-28,71,56,694,115,61,-6,1012,43,107,0,0,-55,-869
1975:Q2,3027,17,827,2201,-18,3027,691,47,-24,163,0,1905,133,15,21,997,2,116,0,0,-104,-935
1975:Q3,3600,283,1478,1868,-29,3600,894,84,-16,83,-3,2763,-62,52,19,777,28,83,0,0,101,-1203
1975:Q4,3922,11,1441,2468,2,3922,420,91,-9,192,-9,2774,-101,54,30,1154,55,-6,0,0,138,-861
1976:Q1,2228,188,-671,2670,41,2228,-263,318,1,80,2,1572,-20,-26,0,691,26,33,0,0,118,-304
