1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,1050,295,870,11617,159,1118,-6,-3815,117,-5470,-208,1599,147,13786,5769,122,5627,2268,24,0,0,6,345,10747,10689,1174,5642,2743,9,123,123,0,383,117,16,482,0,0,482,58,72,-14,-115,0,ND
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1962:Q1,634,197,-108,1533,211,-601,1298,325,-134,-1385,389,1362,93,1352,-1365,-185,2932,-30,31,0,0,5,-1088,1641,1580,-2354,-6676,8344,1419,-187,-187,0,-511,131,1,1413,0,0,1413,61,59,2,546,0,ND
1962:Q2,695,205,598,9872,-715,420,-1045,1286,-204,-145,311,1447,-123,8014,1742,-156,4598,1830,41,0,0,4,1867,9274,9267,398,2434,7457,-1133,-158,-158,0,616,33,0,-380,0,0,-380,7,4,3,-108,0,ND
1962:Q3,712,199,214,8794,1085,-101,666,540,133,-221,-266,915,-21,6977,1456,-61,4835,747,42,0,0,5,-420,8580,8558,1785,51,4649,828,-61,-61,0,279,233,1,793,0,0,793,22,20,2,299,0,ND
1962:Q4,706,182,973,15883,249,349,-565,4431,50,1922,1074,1317,68,10786,5143,369,4475,799,35,0,0,5,593,14910,14889,-1114,8885,8192,-717,372,372,0,433,99,-5,-1256,0,0,-1256,21,13,8,-450,0,ND
1963:Q1,682,192,48,1261,-309,-1044,1241,201,130,-767,1,822,15,2503,-2169,-61,4101,632,33,0,0,5,-1369,1213,1202,-1483,-8048,8585,1515,-61,-61,0,-965,103,1,1555,0,0,1555,11,9,2,442,0,ND
1963:Q2,661,183,696,12421,-727,555,-977,-64,-52,-1337,66,1451,-192,11094,3315,108,5766,1905,29,0,0,5,2506,11725,11704,418,4122,7431,-1090,109,109,0,756,-298,0,256,0,0,256,21,21,0,-219,0,ND
1963:Q3,669,194,-146,8226,1067,-344,706,-839,-145,-1750,233,1095,-272,8492,1427,12,5763,1290,27,0,0,5,-888,8372,8372,873,-825,4914,758,47,12,35,754,-20,0,1871,0,0,1871,0,0,0,621,0,ND
1963:Q4,722,224,573,14853,-291,428,-584,2269,96,1358,139,990,-314,11746,5173,181,5112,1280,27,0,0,5,1253,14280,14267,-298,7137,8604,-832,381,183,198,760,-153,3,-1335,0,0,-1335,13,19,-6,-74,0,ND
1964:Q1,828,209,423,2246,241,-438,1163,-337,181,-1257,-501,769,471,1588,-3574,212,4032,918,25,0,0,6,-2,1823,1797,-1529,-6312,7466,1403,401,214,187,-616,200,0,784,0,0,784,26,26,0,197,0,ND
1964:Q2,874,248,1020,12794,39,362,-961,-1440,-94,-2294,263,645,40,14339,6520,47,5324,2448,23,0,0,5,427,11774,11758,-186,4303,7710,-892,160,47,113,601,-68,0,130,0,0,130,16,14,2,-394,0,ND
1964:Q3,907,278,218,10836,241,148,779,3133,223,1618,46,1279,-33,5993,-1110,26,5528,1549,25,0,0,6,511,10618,10617,1060,1933,6029,484,171,27,144,68,40,1,831,0,0,831,1,0,1,410,0,ND
1964:Q4,948,295,873,16379,-248,729,-564,3877,151,2213,845,830,-162,12340,6324,210,4656,1150,31,0,0,5,209,15506,15505,-231,6939,9214,-103,308,212,96,488,49,4,-1163,0,0,-1163,1,3,-2,-221,0,ND
