1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1998:Q2,1367744,1367744,0,77050,0,33586,541974,152400,25593,366778,170363,559889,433807,0,374048
1998:Q3,1400718,1400718,0,75691,0,36992,550126,154339,26750,380646,176174,567097,449033,0,384588
1998:Q4,1441272,1441272,0,79349,0,36516,564372,155406,28370,393914,183345,597660,461638,0,381974
1999:Q1,1442398,1442398,0,75270,0,40636,553068,155817,30235,403528,183844,579336,472460,0,390602
1999:Q2,1471581,1471581,0,74866,0,42787,541784,158177,31820,431160,190987,593009,489518,0,389054
1999:Q3,1511895,1511895,0,73865,0,46457,540632,162911,35782,460790,191458,604129,505680,0,402086
1999:Q4,1553622,1553622,0,76120,0,47988,569484,167921,33809,456658,201642,627467,511021,0,415134
2000:Q1,1553765,1553765,0,71829,0,52264,564839,169225,31704,458914,204990,616812,521215,0,415738
2000:Q2,1601771,1601771,0,74293,0,54105,576184,176030,31172,477024,212963,636949,546785,0,418037
2000:Q3,1667073,1667073,0,75304,0,58542,593763,181316,35470,493623,229055,657911,565916,0,443246
2000:Q4,1741267,1741267,0,81490,0,59662,615834,184434,36992,528406,234449,702247,581221,0,457799
2001:Q1,1749724,1749724,0,75429,0,64386,607977,182761,37580,546897,234694,694173,590387,0,465164
2001:Q2,1784249,1784249,0,73212,0,66683,615405,186356,38738,560589,243266,709029,610164,0,465056
2001:Q3,1814351,1814351,0,69824,0,70765,615283,187338,39291,574686,257164,705033,634388,0,474930
2001:Q4,1891827,1891827,0,73053,0,72470,639537,189570,39427,597800,279970,735093,674204,0,482530
2002:Q1,1883516,1883516,0,68303,0,76092,632857,187717,38976,596494,283077,711468,682285,0,489763
2002:Q2,1917644,1917644,0,68867,0,76396,635441,191618,40725,610542,294055,729216,692424,0,496004
2002:Q3,1951608,1951608,0,69560,0,80449,654650,195884,40856,597771,312438,741402,703210,0,506996
2002:Q4,1997008,1997008,0,74798,0,80490,671275,195744,36818,630365,307518,772123,708794,0,516091
2003:Q1,1989123,1989123,0,72443,0,83129,661850,194013,35242,632525,309921,750644,710089,0,528390
2003:Q2,2021930,2021930,0,72407,0,82164,677449,198917,31250,631817,327926,759335,726902,0,535693
2003:Q3,2059675,2059675,0,73056,0,83311,686824,203426,27180,611235,374643,764703,750351,0,544621
2003:Q4,2102932,2102932,0,59065,0,82366,747263,205877,20552,594765,393044,790388,759485,0,553059
2004:Q1,2096472,2096472,0,56003,0,85403,739501,207086,15964,580545,411970,768593,760294,0,567585
2004:Q2,2114539,2114539,0,56100,0,84728,748704,211684,2228,574857,436238,774312,768021,0,572206
2004:Q3,2164875,2164875,0,54104,0,87140,765494,214471,0,572548,471118,792724,790243,0,581908
2004:Q4,2220119,2220119,0,59211,0,86074,795570,215384,0,571534,492346,824421,797863,0,597835
2005:Q1,2204974,2204974,0,55350,0,89425,773895,216127,0,576796,493381,793899,803803,0,607272
2005:Q2,2232389,2232389,0,56016,0,88936,777982,221322,0,593075,495058,807870,809581,0,614938
2005:Q3,2278385,2278385,0,57797,0,91715,807646,229487,0,583315,508425,818699,825211,0,634475
2005:Q4,2320555,2320555,0,59583,0,89822,816116,228588,0,609912,516534,856683,823097,0,640775
2006:Q1,2337585,2337585,67399,53120,0,110095,795500,227343,0,583007,501121,841578,781943,480967,233097
