1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1964:Q4,942,193,9740,696,0,0,1092,-224,-984,-40,-192,2532,6956,444,6512,536,80,0,0,0,20,360,0,212,0,148,7312,7336,0,0,0,4440,2008,-16,28,876,0,0,592,0,284,-24,0,-24,-1679,0,6588,0,0,0
1965:Q1,859,218,7820,-808,0,0,2712,596,180,28,-112,2020,5176,516,4660,280,36,0,0,0,24,400,0,232,0,168,7744,7740,0,0,0,4268,2348,56,0,1068,0,0,664,0,404,4,0,4,565,0,6760,0,0,0
1965:Q2,954,228,7752,-28,0,0,2044,760,-1124,60,-288,2636,4720,600,4120,524,24,0,0,0,20,448,0,252,0,196,8096,8100,0,0,0,4796,2016,-332,0,1620,0,0,740,0,880,-4,0,-4,1070,0,6956,0,0,0
1965:Q3,948,241,9124,68,0,0,2924,492,-240,112,-316,2876,4832,568,4264,836,-24,0,0,0,24,464,0,272,0,192,8096,8100,0,0,0,4956,1908,204,0,1032,0,0,780,0,252,-4,0,-4,-321,0,7020,0,0,0
1965:Q4,898,257,10428,828,0,0,1076,-1668,-716,-48,-260,3768,6868,468,6400,1160,-4,0,0,0,24,476,0,300,0,176,7744,7748,0,0,0,4744,2028,-8,-4,988,0,0,784,0,204,-4,0,-4,-2043,0,6952,0,0,0
1966:Q1,984,215,8772,-1720,0,0,4876,-192,208,96,36,4728,5608,732,4876,156,16,0,0,0,24,-188,0,328,0,-516,6632,6636,0,0,0,4576,2084,416,0,-440,0,0,800,0,-1240,-4,0,-4,-1371,0,6840,0,0,0
1966:Q2,965,225,7328,96,0,0,720,-32,-1000,164,-692,2280,6356,1248,5108,176,36,0,0,0,24,-80,0,360,0,-440,8460,8456,0,0,0,4452,2084,-396,4,2312,0,0,824,0,1488,4,0,4,1872,0,6736,0,0,0
1966:Q3,992,231,7952,248,0,0,1320,300,-276,36,-184,1444,6160,1936,4224,224,80,0,0,0,24,-104,0,372,0,-476,9180,9172,0,0,0,4524,2100,116,0,2432,0,0,844,0,1588,8,0,8,1989,0,6836,0,0,0
1966:Q4,1047,237,10444,1552,0,0,1248,272,276,-20,-240,960,6016,1840,4176,380,4,0,0,0,24,1220,0,364,0,856,7652,7620,0,0,0,4788,2132,104,-24,620,0,0,856,0,-236,32,0,32,-1982,0,7128,0,0,0
1967:Q1,921,257,10804,-956,0,0,3736,688,-264,4,-172,3480,4556,1116,3440,596,-16,0,0,0,32,2856,0,308,0,2548,7688,7684,0,0,0,4964,1264,844,4,608,0,0,916,0,-308,4,0,4,-2452,0,6544,0,0,0
1967:Q2,1023,258,8504,304,0,0,3208,1340,-660,20,-240,2748,3724,1096,2628,1044,40,0,0,0,36,148,0,284,0,-136,7488,7484,0,0,0,4852,1424,-1288,0,2496,0,0,860,0,1636,4,0,4,-251,0,6548,0,0,0
1967:Q3,1063,257,9212,188,0,0,5056,1100,108,-16,-112,3976,2844,760,2084,964,16,0,0,0,36,108,0,276,0,-168,8504,8500,0,0,0,4888,1496,124,0,1992,0,0,864,0,1128,4,0,4,98,0,6664,0,0,0
1967:Q4,1046,264,8744,580,0,0,2148,-2728,-136,-32,64,4980,4272,796,3476,1372,52,0,0,0,32,288,0,284,0,4,8508,8524,0,0,0,4836,1800,-124,20,1992,0,0,896,0,1096,-16,0,-16,546,0,6940,0,0,0
1968:Q1,952,269,8808,-1648,0,0,5756,848,-20,144,120,4664,2936,1108,1828,1152,116,0,0,0,40,456,0,336,0,120,8520,8516,0,0,0,4800,2236,648,0,832,0,0,960,0,-128,4,0,4,395,0,7352,0,0,0
1968:Q2,934,270,8220,244,0,0,2624,-44,-924,-56,-8,3656,3236,1444,1792,1592,-76,0,0,0,36,564,0,360,0,204,8384,8376,0,0,0,4768,2296,-360,0,1672,0,0,976,0,696,8,0,8,828,0,7372,0,0,0
1968:Q3,1054,277,9460,836,0,0,3656,620,324,44,-16,2684,3324,1380,1944,964,12,0,0,0,40,628,0,368,0,260,7856,7852,0,0,0,4788,1532,304,4,1224,0,0,1000,0,224,4,0,4,-827,0,6640,0,0,0
