date,All sectors; total loans; liability,Domestic financial sectors; depository institution loans n.e.c.; asset,All sectors; other loans and advances; liability,All sectors; total mortgages; asset,All sectors; one-to-four-family residential mortgages; asset,All sectors; multifamily residential mortgages; asset,All sectors; commercial mortgages; asset,All sectors; farm mortgages; asset,Households and nonprofit organizations; consumer credit; liability,All sectors; total loans; liability,Domestic nonfinancial sectors; loans; liability,Households and nonprofit organizations; loans; liability,Nonfinancial corporate business; loans; liability,Nonfinancial noncorporate business; loans; liability,Federal government; loans; liability,State and local governments; U.S. government loans; liability,Domestic financial sectors; loans; liability,U.S.-chartered depository institutions; FHLB advances and Sallie Mae loans; liability,Credit unions; FHLB advances; liability,Property-casualty insurance companies; FHLB advances; liability,Life insurance companies, general accounts; FHLB advances; liability,Government-sponsored enterprises; U.S. government loans to Sallie Mae; liability,Finance companies; loans; liability,Real estate investment trusts; loans; liability,Security brokers and dealers; loans; liability,Other financial business; loans; liability,Rest of the world; loans; liability,All sectors; total loans; liability,Domestic nonfinancial sectors; loans; asset,Households and nonprofit organizations; loans; asset,Nonfinancial corporate business; loans; asset,Nonfinancial noncorporate business; loans; asset,Federal government; loans; asset,State and local governments; total mortgages; asset,Domestic financial sectors; loans; asset,Monetary authority; depository institution loans n.e.c.; asset,U.S.-chartered depository institutions; loans; asset,Foreign banking offices in the U.S.; loans; asset,Banks in U.S.-affiliated areas; loans; asset,Credit unions; loans; asset,Property-casualty insurance companies; commercial mortgages, including those held by U.S. residual market reinsurers; asset,Life insurance companies; loans; asset,Private pension funds; total mortgages; asset,Federal government; other loans and advances due to federal government defined contribution retirement funds; liability,State and local government employee defined benefit retirement funds; total mortgages; asset,Mutual funds; syndicated loans to nonfinancial corporate business; asset,Government-sponsored enterprises; loans; asset,Agency-and GSE-backed mortgage pools; total mortgages; asset,Issuers of asset-backed securities; loans; asset,Finance companies; loans; asset,Real estate investment trusts; total mortgages; asset,Security brokers and dealers; other loans and advances; asset,Holding companies; other loans and advances; asset,Other financial business; other loans and advances; asset,Rest of the world; U.S. nonfinancial business loans; asset
2019:Q3,28099683,3773430,4307601,15894503,11115716,1585243,2931240,262304,4124149,28099683,25332463,15719840,3506502,6062201,23097,20823,2089583,501954,54185,3365,86127,0,153040,259993,914591,116328,677637,28099683,3189223,1150225,71093,51043,1661773,255089,24112685,0,9676262,760733,38250,1112900,20854,768750,23338,23097,9115,121397,6247798,2369090,1015988,1049034,285590,419989,125850,44650,797775
2019:Q4,28352911,3803082,4315861,16041777,11186821,1622405,2964651,267900,4192191,28352911,25594132,15886190,3550343,6136501,0,21098,2068491,484934,52258,3543,88677,0,153645,263211,905987,116236,690288,28352911,3202381,1147937,72245,51744,1673951,256504,24319766,0,9798120,767786,40661,1133600,22855,780575,23183,0,7877,114157,6289304,2406043,1020304,1041622,273864,429813,117658,52344,830764
2020:Q1,29611092,4450701,4838048,16174522,11251905,1644100,3005470,273047,4147821,29611092,26243612,15950102,3978645,6293658,0,21207,2588644,615064,62860,5981,107687,0,160579,299215,1113985,223273,778836,29611092,3385825,1304281,71697,53379,1703379,253089,25347463,58716,10207689,926261,42568,1143600,23603,792811,21525,0,8295,84155,6508211,2429819,1065990,1043781,250792,567242,128723,43682,877804
2020:Q2,29491414,4479539,4591988,16322616,11336949,1677760,3029714,278193,4097271,29491414,26528609,15958107,4017557,6531575,0,21370,2221580,380298,50548,6287,108226,0,167050,266485,1033674,209012,741225,29491414,3485179,1276642,72384,55456,1824411,256286,25124202,30948,10274185,859678,44697,1168100,23672,794719,20424,0,7303,84111,6397438,2417572,1052726,1021248,247914,491548,119037,68882,882033
2020:Q3,29583585,4272494,4619261,16549147,11504200,1708976,3052574,283397,4142683,29583585,26733348,16222645,3864735,6624157,0,21811,2114112,306787,47749,11227,103628,0,175204,254695,995593,219229,736125,29583585,3540387,1238433,73236,56125,1913073,259520,25153063,31702,10150119,797505,43262,1186600,23490,796442,19203,0,7536,83413,6506532,2428376,1049287,1028987,260052,558655,104602,77300,890135
2020:Q4,29921572,4216777,4742890,16776978,11652712,1754956,3080710,288600,4184927,29921572,27045200,16508183,3861573,6653346,0,22097,2122510,252337,43253,9976,103941,0,178422,256819,1037010,240752,753862,29921572,3580717,1261210,74607,55998,1927172,261730,25436841,52219,10091686,785437,41565,1193900,24269,807764,18142,0,6943,85163,6705960,2428326,1047222,1031699,259210,662727,106603,88006,904014
2021:Q1,30317768,4241391,4948660,16960499,11783978,1784557,3100134,291830,4167218,30317768,27378191,16701355,3940240,6714335,0,22261,2167448,228628,40286,9347,112262,0,175440,251506,1064100,285879,772129,30317768,3632551,1272486,74091,57524,1964831,263619,25750506,58723,10033711,768572,40388,1198000,24330,809771,17743,0,7435,100485,6899872,2431388,1043828,1042851,265755,777691,121169,108794,934711
2021:Q2,30756356,4192674,5034984,17269097,12022165,1810298,3141538,295096,4259601,30756356,27738436,17040218,3923291,6752664,0,22262,2217861,205939,39160,8360,108763,0,216187,248460,1097246,293746,800059,30756356,3663788,1287172,74816,57706,1979459,264635,26140335,86161,10056033,767043,39468,1223800,25548,820203,16821,0,7366,116932,7075723,2459586,1053528,1061203,281737,819328,129588,100267,952233
2021:Q3,31414420,4142260,5331557,17602537,12271340,1837987,3194812,298398,4338066,31414420,28340221,17344490,4016060,6776914,180557,22199,2234560,189645,39429,7472,107343,0,209125,234811,1160570,286165,839639,31414420,3791822,1336393,75707,58997,2055575,265150,26640271,65060,10117127,796519,38075,1251800,26472,836041,15982,180557,7584,126220,7233063,2474651,1091174,1051483,302288,816473,125060,84642,982327
2021:Q4,32120663,4340165,5365709,17980412,12531780,1881960,3264972,301700,4434378,32120663,28914840,17731808,4260075,6890532,9862,22562,2294434,195111,40100,6977,104468,0,194549,236383,1218152,298694,911390,32120663,3894353,1387322,77116,59763,2105181,264970,27196151,42154,10437994,869882,37171,1283800,28046,847153,15391,9862,7596,138582,7435607,2501790,1147185,1026942,313981,841411,130218,81386,1030160
