1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2014:Q3,33340746,18759964,9978054,4441414,2088209,2252286,14580782,118642,683072,150745,523187,41545,179585,103087,41380,13793,21325,66547,28556,37991,1479025,234553,2763289,5502058,2838534,15999498,5069822,207060,522239,4340523,2427051,821613,1144742,460697,2081998,104861,468524,5847242,17341248,23091169,19049507,4041662,3894773,155.6170724955135,27.78066191033546,43.23145278474023,27896012,13315230,5210043,4197363,1945433,1962391,11896514,89191,4586035
2014:Q4,33973377,19115716,10284418,4486051,2111754,2233493,14857661,112862,764448,160676,557351,50432,208384,131589,41679,13893,21223,66728,29043,37685,1553751,242448,2720773,5290394,3129414,16481493,5144045,182012,525058,4436975,2504732,865484,1168879,470369,2079753,95409,465888,6191666,17491884,23969972,19727681,4242291,4079838,160.3589993958671,27.26855200139295,43.72757713917543,28304248,13446587,5279512,4245594,1970797,1950684,11822755,90104,4654218
2015:Q1,34805407,19746023,10852602,4520959,2149211,2223251,15059384,85895,716146,140012,542656,49903,196604,128850,34613,11538,21603,71572,34928,36644,1549779,250372,2696307,5420457,3339681,16766180,5264231,188286,531131,4544814,2553534,884405,1189083,480045,2033302,110474,495412,6309227,18039227,24229479,19787344,4442135,4249703,157.8736234000855,27.45080469194959,43.33758001966149,28702181,13642797,5347068,4292403,1993499,2009827,11936001,91064,4719062
2015:Q2,35547312,20017713,11040993,4548813,2173206,2254702,15529599,97445,708602,148328,539736,54099,192966,128522,32123,10708,21613,78863,40813,38050,1535465,252562,2781422,5438276,3701835,17231582,5423054,177555,539429,4706070,2607413,917906,1183768,505740,2079893,101473,510699,6509050,18315730,24032835,19532840,4499995,4271151,154.5337566396142,28.37221344479472,43.84464727805099,29307117,13777518,5409498,4338585,2016026,2013409,12075535,92089,4782666
2015:Q3,36079123,20166825,11160721,4570471,2180432,2255201,15912298,93866,777792,154289,550128,61040,199509,135588,31503,10501,21917,84985,46698,38287,1418991,239200,2796070,4934945,4601483,17621300,5532182,201257,540842,4790083,2585708,912780,1155737,517192,2117063,93886,504338,6788123,18457823,22113478,17879950,4233528,4009651,141.528762158768,31.07548967435004,43.98075587088336,29821581,13909283,5478370,4385287,2038906,2006720,12200281,93187,4841464
2015:Q4,36205410,20226533,11204541,4594773,2173402,2253817,15978877,93857,813814,171575,576361,64591,211563,139396,37425,12475,22267,89675,52583,37092,1499935,248180,2754199,5180795,4274332,17794460,5554365,179017,538639,4836709,2656623,956679,1131462,568482,2104094,74206,507867,6897305,18410950,23113601,18751371,4362230,4277665,148.7770363823349,29.97666307243857,44.59839092549186,30015712,14036835,5539475,4427094,2062514,2007752,12221252,94333,4894122
2016:Q1,36105232,20068150,11006987,4620441,2180694,2260028,16037082,76374,732226,178547,551850,56522,221579,138410,45979,15326,21864,82615,46893,35722,1527627,247333,2766012,5193135,4403262,17941378,5694401,184673,542499,4967229,2692147,986159,1155813,550174,2083400,79163,490585,6901682,18163854,23506672,18772406,4734266,4306939,153.126155130412,30.15267437174413,46.1716309344449,30250413,14213331,5614761,4464979,2087484,2046107,12309035,95549,4940939
2016:Q2,36790367,20297425,11129183,4641315,2223569,2303358,16492942,89387,799146,155667,513195,54066,216922,147987,35391,11797,21747,77575,41204,36371,1573044,250247,2895883,5151220,4716590,18282836,5785545,185663,553871,5046011,2655278,984348,1123764,547167,2159510,61840,515690,7104973,18507531,23887214,19092345,4794869,4484291,153.2970861491088,29.75105824518314,45.60750538838993,30814801,14321859,5662965,4496380,2113843,2048671,12531965,96789,4987722
2016:Q3,37765164,20921961,11704879,4666092,2249020,2301970,16843203,96159,930815,168311,483875,100293,234363,161276,39201,13067,20819,72503,35514,36989,1642010,257683,2914586,5448725,4493880,18525380,5859174,176268,557733,5125173,2676952,974932,1129647,572374,2240433,64117,450297,7234407,19239784,24468122,19649048,4819074,4784663,152.0432085204015,29.1805577345481,44.36705624375512,31263616,14420413,5710974,4525720,2140994,2042725,12738236,98032,5036923
2016:Q4,38243357,21160123,11823862,4695651,2300166,2340444,17083234,97587,967887,189039,463847,90280,206694,132530,41185,13728,19251,68025,29825,38200,1712941,256019,2953031,5446598,4631286,18814038,5849223,180783,559437,5109003,2631133,951779,1109254,570100,2288325,66113,467240,7512004,19429319,24652951,19941471,4711480,5006014,152.6505619343565,28.5928934144427,43.64721247043838,31598658,14515424,5763148,4555474,2168995,2027807,12784620,99297,5087957
2017:Q1,38317246,21125429,11680419,4738220,2331974,2374816,17191817,87663,911250,181737,456235,81450,206219,135989,38683,12894,18653,67162,30423,36739,1786453,269691,2944735,5835571,4363651,18796609,5975153,195512,559673,5219968,2661670,933075,1190270,538325,2232614,90006,477756,7359410,19520637,26048826,21080443,4968383,5369564,160.9496160305906,27.48970688388889,44.24457767755401,31889709,14697892,5830054,4585811,2198151,2083876,13093100,100599,5139589
2017:Q2,38946622,21568800,12043606,4766934,2374976,2383284,17377822,102936,959748,172120,454731,54700,219933,145288,42263,14088,18294,67683,31021,36662,1810517,278856,3012307,6092720,4151571,18879190,6055513,194666,567723,5293124,2701518,920899,1248565,532054,2256169,74445,473971,7317574,20067432,26456799,21545351,4911448,5540018,159.446499031068,27.36844540486907,43.63802803729294,32187850,14810028,5880976,4620023,2226862,2082167,13308660,101908,5191925
2017:Q3,39798010,21927589,12308203,4795220,2416179,2407987,17870421,228192,973152,176229,478521,39821,201370,127454,42195,14065,17656,68209,31620,36589,1859513,290220,3080475,6515013,3959706,19198972,6130112,206063,562143,5361906,2676410,895469,1270394,510547,2319419,69590,470996,7532445,20599038,27229304,22293226,4936078,5803147,160.3591929188035,26.66021495013611,42.75210552445645,32842519,14972098,5935673,4655453,2257029,2123943,13643547,103205,5242329
2017:Q4,40407561,22418191,12674295,4841429,2455878,2446590,17989370,216550,951711,181313,499476,39551,236034,123727,71295,23765,17247,68461,32218,36243,1949283,301002,3116388,6719153,3710448,19142918,6175127,206670,574306,5394151,2800671,899629,1364832,536211,2369669,277226,471938,7048287,21264643,28747455,23547989,5199466,6154227,164.13010712512,25.71738053006881,42.20996421377669,33049708,15060338,5986173,4695944,2288430,2089791,13906790,104542,5294018
2018:Q1,40695673,22434325,12543528,4889948,2506282,2494567,18261348,210858,947420,180031,474336,30983,234652,127799,67136,22379,17338,67902,32717,35185,1915449,296761,3206266,6399587,4297103,19420137,6277628,242010,571464,5464154,2807424,900987,1358946,547491,2386792,284808,462413,7201072,21275536,28535012,23304034,5230978,6093133,162.7603868547855,26.23603491630941,42.70187192514178,33529737,15268389,6051988,4738730,2322549,2155122,14109600,105888,5351775
2018:Q2,41643937,23129515,13092525,4947040,2556777,2533173,18514422,222249,992083,179454,463443,16497,232544,133908,60598,20199,17839,68603,33215,35388,1961404,297742,3364432,6291828,4424143,19684688,6281313,240837,574759,5465717,3177455,925226,1664988,587240,2503078,257824,420385,7044633,21959249,29525556,24283292,5242264,6259088,162.9593228565411,26.43247662506462,43.07418492241882,33950874,15436452,6119779,4781690,2359973,2175010,14266186,107273,5412000
2018:Q3,41850654,23015886,12840398,5020795,2594339,2560354,18834768,132993,1136334,188264,455314,13118,229870,141763,52529,17510,18068,69371,33714,35657,2091549,304331,3523567,6326567,4363490,20078328,6322082,223580,569299,5529203,3211043,911432,1702065,597546,2653107,266639,419369,7206088,21772326,31242306,25861607,5380699,6733939,174.4243795738259,25.10286354686182,43.78551399687782,34478035,15643267,6187769,4826764,2396893,2231841,14399707,108644,5471512
2018:Q4,42295223,23182685,12910828,5074226,2626139,2571492,19112538,106290,1189690,187155,466114,14579,253214,162126,54404,18135,18549,70699,34213,36486,1789868,269922,3512687,5411820,5840500,20371879,6326634,196467,571027,5559140,3339303,1003050,1709764,626489,2690361,266675,408185,7340721,21923344,26543606,21728860,4814746,5813202,147.5906567278388,29.87296107239784,44.08969943080361,34888594,15776056,6256860,4875447,2435377,2208372,14516715,109996,5528579
2019:Q1,43800628,23651273,13217989,5138622,2680002,2614660,20149355,110718,1097862,204339,472618,12880,272014,168856,62347,20782,20029,69950,34764,35186,2026146,297353,3670847,5906331,6008297,21452125,6463497,241104,574264,5648129,3422125,1024202,1758586,639337,2709790,293240,405694,8157779,22348503,30448507,24771936,5676571,6600752,165.7796019836019,26.6823739395257,44.23393331672203,36184825,16035470,6324540,4925246,2474036,2311648,14732700,111373,5587819
2019:Q2,45310056,24413775,13869005,5188078,2727144,2629548,20896281,128879,1217901,211944,492222,12132,274721,178111,56379,18793,21438,70457,35316,35141,2105393,307208,3856077,6114100,6105247,21900679,6539540,236578,577799,5725163,3462651,1031521,1782407,648722,2791484,252440,401304,8453260,23409377,31228480,25582105,5646375,6875327,162.7715557173489,26.24984567262841,42.72728217474045,37123464,16227183,6420451,4974420,2513484,2318828,15222785,112799,5651484
2019:Q3,46516810,24885755,14270267,5219368,2765487,2630633,21631055,114639,1448140,192091,528718,11012,305444,207804,56134,18711,22795,71093,35867,35226,2132960,308878,3960598,5986565,6570917,22434828,6612027,216317,578755,5816955,3506502,1027869,1810058,668575,2881917,262438,407097,8764847,24081982,31323741,25597634,5726107,6947512,158.9206944011478,26.43898095968661,42.01701213372121,38112540,16481485,6515225,5018729,2553199,2394332,15677712,114259,5718578
2019:Q4,47239700,24757771,14069512,5254918,2790148,2643193,22481929,130983,1339891,201454,558303,13384,326633,217568,63629,21210,24226,72245,36419,35826,2317738,326445,4053223,6365237,6776393,22974332,6596656,194530,586413,5815713,3550343,1033990,1837733,678620,2920483,259902,410706,9236242,24265368,33680489,27633900,6046589,7498182,169.7014079257895,24.64139569404851,41.81679542536519,39080432,16598503,6597198,5058891,2592859,2349555,16106100,115707,5782188
2020:Q1,47616881,24957558,14212226,5304677,2841965,2598690,22659323,111341,1559938,298886,919642,27385,374544,227784,92200,30733,23827,71697,36994,34703,1832450,276861,3957308,4851072,8378199,23586878,6830545,243129,588955,5998461,3978645,1367983,1924176,686485,2821102,285261,396349,9274976,24030003,27002731,22367700,4635031,5993631,137.313180634358,32.75873140694828,44.98205603034705,39383704,16724381,6660838,5085463,2632280,2345800,15796826,117252,5844110
2020:Q2,48315013,25076466,14300886,5323519,2908251,2543809,23238547,145347,2014005,329758,868882,32373,394894,219935,112918,37639,24402,72384,37579,34805,2165125,321584,3740757,5743643,7409795,23882265,7189876,166104,590086,6433686,4017557,1361591,1958112,697853,2694030,314082,383396,9283324,24432748,33391061,27794115,5596946,7192313,166.1023751608904,27.61582353161523,45.87053880625299,40036474,16797927,6709981,5089905,2666108,2331933,16154209,118540,5887949
2020:Q3,49020940,25139141,14256023,5337862,2952709,2592547,23881799,159623,2104418,333481,686789,30282,391721,238656,96249,32083,24733,73236,38172,35064,2312848,342754,3948917,6040011,7457719,24041227,7205896,122229,590996,6492671,3864735,1164149,1993308,707278,2909910,268090,383925,9408671,24979713,36930148,30773760,6156388,7830745,179.1889809845492,24.73282047688054,44.31848898126017,40744210,16862411,6740631,5113332,2702920,2305528,16702983,120142,5926797
2020:Q4,50213950,25898141,14863441,5355652,3012983,2666065,24315809,142615,2005218,308728,677856,39817,381255,255886,75178,25059,25132,74607,38776,35831,2543253,376424,4087966,6885377,6792693,24335564,7213373,132202,590248,6490923,3861573,1111758,2025776,724039,3055257,273727,366912,9564722,25878386,42438553,35190098,7248455,8712062,197.6576724002286,21.65163878070005,42.79612525043697,41328284,17012475,6785378,5145823,2743916,2337358,16992720,121957,5962277
2021:Q1,50929097,26162023,14905068,5421430,3051298,2784227,24767074,141822,1986248,299225,628618,27093,346138,235649,64102,21367,25020,74091,39388,34703,2656041,390745,4243354,7279296,6694403,24691840,7339193,144023,590909,6604261,3940240,1119987,2081384,738869,3146317,274736,347383,9643971,26237257,45343377,37141441,8201936,9237511,208.0281786912428,20.66553530597658,42.99013671381883,42012872,17245798,6821845,5184520,2789142,2450291,17321032,123936,5999197
2021:Q2,52007348,26768019,15345397,5414912,3105814,2901896,25239329,176795,1963441,305753,609698,36768,372928,268163,59542,19847,25376,74816,40011,34805,2839034,415332,4434831,7800338,6209595,24857254,7350011,131976,595690,6622345,3923291,1031334,2124036,767921,3309555,227450,313863,9733084,27150094,48791621,40271934,8519687,10010708,216.5824138567295,19.17152366758388,41.52214873236736,42671180,17431851,6855894,5224126,2838071,2513760,17813926,125905,6036294
2021:Q3,53485795,27718677,16086290,5509608,3159798,2962981,25767118,168779,2104919,344213,660535,30774,388647,274255,66943,22314,25135,75707,40643,35064,2811645,415236,4600713,7752052,6413898,25212163,7411177,122448,597732,6690997,4016060,990998,2218896,806167,3472647,204288,322482,9785509,28273632,48368321,40118028,8250293,10066202,206.6749814891822,19.55562713464406,40.41658876061911,43418895,17651777,6892846,5260340,2888135,2610456,18206732,127893,6073466
2021:Q4,55016500,28635136,16681835,5634367,3220000,3098934,26381364,156292,2014330,331424,694268,35191,394235,271261,71202,26488,25284,77116,41285,35831,3076989,433790,4767040,8000297,6400393,25573466,7390396,138243,599904,6652249,4260075,1066571,2334219,859285,3598953,204151,329614,9790278,29443034,51948953,43098310,8850643,11138697,214.2702066699637,18.4671188973145,39.56953382726371,44170640,17789276,6924980,5296147,2940159,2627990,18597174,129948,6111749
