1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2005:Q2,6352653,6352653,3204789,125722,38036,14907,2680,7393,815910,1520619,474499,148098
2005:Q3,6676786,6676786,3357249,131207,39893,16533,2334,7873,856430,1629455,478522,157290
2005:Q4,6864553,6864553,3404921,134404,40849,17384,2262,8181,880111,1727011,486128,163302
2006:Q1,7313565,7313565,3628590,146510,43021,16951,2366,8819,930924,1841598,519381,175405
2006:Q2,7227911,7227911,3578185,149921,42574,18478,2135,8929,919128,1827270,506248,175043
2006:Q3,7517282,7517282,3723302,159532,44296,21371,2146,9491,961410,1888253,519792,187689
2006:Q4,8059704,8059704,4005742,173221,47071,24547,2191,10284,1042637,2003479,544069,206463
2007:Q1,8335378,8335378,4198641,174805,48156,22512,2303,10995,1061279,2049298,548613,218776
2007:Q2,8846074,8846074,4467435,181888,50834,24910,2015,12075,1127523,2164695,577917,236782
2007:Q3,9078504,9078504,4586790,183739,52239,28876,2184,12877,1169797,2224041,578425,239536
2007:Q4,8914408,8914408,4530989,178028,51045,29565,2253,13047,1154930,2174149,548726,231676
2008:Q1,8266118,8266118,4229388,161150,47473,26449,2531,12064,1055533,2022613,498061,210856
2008:Q2,8280019,8280019,4279775,155506,47271,25498,2482,11943,1051558,2019444,478781,207761
2008:Q3,7276842,7276842,3735608,135848,42161,19967,2111,10582,920666,1802504,430979,176416
2008:Q4,5788401,5788401,2914951,106333,34600,19590,2159,8615,735922,1480194,353142,132895
2009:Q1,5440338,5440338,2725791,108583,32644,33525,3443,8108,684428,1405308,320520,117988
2009:Q2,6372319,6372319,3253183,129437,37519,36014,1859,9299,799194,1628107,342507,135200
2009:Q3,7402832,7402832,3800435,151868,42876,49727,1622,10606,927548,1872389,379718,166043
2009:Q4,7796729,7796729,4019799,162039,44514,46115,1597,10992,973116,1955289,399888,183380
