1947:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q4,3595,3534,-20,0,81,3595,3479,0,0,0,-9,159,-16,0,0,0,0,-16,0,-18
1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q4,2543,2457,-7,0,93,2543,2201,0,0,0,6,271,44,0,0,0,0,44,0,21
1949:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1949:Q4,2981,2860,23,0,98,2981,2594,0,0,0,65,152,28,0,0,0,0,28,0,142
1950:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1950:Q4,2743,2574,20,0,149,2743,2365,0,0,0,8,101,42,0,0,0,0,42,0,227
1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1979:Q2,8946,5363,1718,-10,1875,8946,10796,-583,-2045,1462,38,-3284,2932,950,97,1676,0,9,200,-953
1979:Q3,32300,28553,2317,403,1027,32300,21156,5097,3678,1419,24,350,4253,1037,211,2795,0,10,200,1420
1979:Q4,19900,20724,-640,564,-748,19900,13207,4142,2755,1387,10,-1036,3338,1180,403,1449,0,9,297,239
1980:Q1,27421,29485,-329,182,-1917,27421,23651,-1398,-1666,268,-98,1914,3611,936,111,2153,0,8,403,-259
1980:Q2,18505,16741,-127,98,1793,18505,19260,-1521,-1978,457,-151,-3684,3606,869,-13,2241,0,9,500,995
1980:Q3,34411,28109,3356,141,2805,34411,30399,1558,629,929,230,-1327,4315,821,3,2983,0,8,500,-764
1980:Q4,62614,57577,4993,316,-272,62614,47868,8931,7623,1308,-191,1356,3646,1307,125,1837,0,8,369,1004
1981:Q1,19794,16794,1313,523,1164,19794,1356,6451,6012,439,26,1953,10875,1096,423,8717,0,8,631,-867
1981:Q2,20697,18501,666,759,771,20697,18344,-130,-441,311,-66,-2848,4347,804,-346,2062,0,7,1820,1050
1981:Q3,32452,28983,3092,740,-363,32452,21348,-983,-1278,295,-90,664,12014,1233,535,8458,0,8,1780,-501
1981:Q4,65615,50775,13643,462,735,65615,47592,6080,5656,424,-12,2599,6766,1516,-483,3925,0,7,1801,2590
1982:Q1,62408,45019,14480,193,2716,62408,53071,-55,-566,511,129,4614,2875,3109,159,-2598,0,6,2199,1774
1982:Q2,46753,33191,11755,-79,1886,46753,36868,-3270,-3828,558,174,-1374,10076,3449,638,3699,0,6,2284,4279
1982:Q3,45904,35468,9172,-100,1364,45904,26871,8046,7423,623,28,2159,7704,3113,473,5496,0,6,-1384,1096
1982:Q4,64808,56294,5994,124,2396,64808,61605,6281,5573,708,141,608,-7051,3269,909,-9859,0,7,-1377,3224
1983:Q1,54913,57239,-7169,349,4494,54913,57277,573,-236,809,-177,1030,-2584,4075,1358,-10501,0,7,2477,-1206
1983:Q2,49934,36394,8943,562,4035,49934,44563,5420,4492,928,-201,-3623,3039,5558,407,-4228,0,7,1295,736
1983:Q3,53297,45918,4858,558,1963,53297,55558,-273,-1232,959,35,-1382,-315,173,-452,-1549,0,8,1505,-326
1983:Q4,52577,35965,14144,337,2131,52577,42076,4281,3377,904,-108,508,4004,1651,1480,-534,0,8,1399,1816
1984:Q1,56542,54207,-3855,133,6057,56542,61819,-1681,-2514,833,140,-1225,-2266,-705,1319,-3389,0,-92,601,-245
1984:Q2,74582,58501,11479,-57,4659,74582,66644,-902,-1650,748,25,-17,4939,-148,989,3768,0,1,329,3893
1984:Q3,56090,54333,1045,-91,803,56090,55266,-3870,-4678,808,98,3575,301,4855,1634,-4693,0,34,-1529,720
1984:Q4,76739,68017,8809,27,-114,76739,61427,9003,7992,1011,269,1071,4635,3150,-767,4151,0,-48,-1851,334
1985:Q1,58745,46334,6035,116,6260,58745,41782,5196,3926,1270,-69,6132,5140,5170,2125,-2277,0,21,101,564
1985:Q2,26555,24730,-4899,171,6553,26555,27652,-4656,-6242,1586,-27,-1777,5567,6400,529,-1548,0,93,93,-204
1985:Q3,36760,25600,5969,200,4991,36760,32547,3413,1880,1533,83,1531,-2131,-771,-465,-1115,0,213,7,1317
1985:Q4,26036,33122,-9238,202,1950,26036,24946,1724,613,1111,53,2507,-4735,-2223,-822,-1751,0,-8,69,1541
1986:Q1,37743,32201,-2538,239,7841,37743,31900,6236,5456,780,373,2275,1413,1443,745,319,0,125,-1219,-4454
1986:Q2,21271,11447,740,303,8781,21271,14619,6208,5670,538,25,-1881,1583,925,111,-228,0,4,771,717
1986:Q3,47036,28691,12450,276,5619,47036,32728,12097,11791,306,-190,-1400,3288,2733,-2588,2390,0,368,385,513
1986:Q4,45205,23338,17145,158,4564,45205,46736,-6604,-6688,84,-23,-79,4411,5218,-1704,275,0,320,302,764
1987:Q1,11138,4843,-1969,28,8236,11138,16735,-4706,-4412,-294,-112,2792,-3582,-3232,-2488,-299,0,92,2345,11
1987:Q2,36462,19442,12025,-111,5106,36462,36452,-157,674,-831,252,-1678,2278,133,-1650,4876,0,-45,-1036,-685
1987:Q3,35556,25977,10604,-119,-906,35556,36302,-2056,-1309,-747,-53,-1264,2310,-2677,-734,2764,0,259,2698,317
1987:Q4,68434,61840,7412,3,-821,68434,62294,5414,5460,-46,131,2575,-3209,-5041,197,7313,0,279,-5957,1229
1988:Q1,53513,57848,-10130,74,5721,53513,47613,-1703,-3971,2268,-79,3508,4288,392,545,2668,0,141,542,-114
1988:Q2,32614,25223,2622,130,4639,32614,34759,-5246,-7292,2046,72,-4378,5697,6271,104,-2422,0,288,1456,1710
1988:Q3,53659,44944,7763,171,781,53659,42230,5440,4269,1171,-225,1384,4887,-117,623,2903,0,-61,1539,-57
1988:Q4,44354,27411,16253,196,494,44354,40547,4406,3324,1082,-15,-588,-1826,4293,628,-3699,0,128,-3176,1830
1989:Q1,37104,25121,9012,185,2786,37104,22422,-7123,-7894,771,-72,2919,17516,7575,1007,2838,0,691,5405,1442
1989:Q2,20653,25003,-3767,138,-721,20653,3060,6009,6342,-333,-47,-2207,11714,7083,295,7098,0,254,-3016,2124
1989:Q3,29767,25844,1122,250,2551,29767,30335,-7852,-7518,-334,-130,-1591,8145,7091,432,1422,0,136,-936,860
1989:Q4,41490,22026,16285,521,2658,41490,28075,8697,7407,1290,106,43,2751,5715,210,-2001,0,208,-1381,1818
1990:Q1,2090,11208,-16853,898,6837,2090,16074,-9533,-10763,1230,148,346,-6450,1596,-581,-6810,0,-20,-635,1505
1990:Q2,-14590,-17536,-1863,1379,3430,-14590,-3441,1656,1078,578,-74,-2898,-8878,-2723,-526,-5679,0,259,-209,-955
1990:Q3,-3136,-5153,-380,1282,1115,-3136,5463,2734,1444,1290,124,-1211,-9309,-2168,-151,-5937,0,186,-1239,-937
1990:Q4,18188,-3587,20259,607,909,18188,22995,1765,2195,-430,-56,-636,-5583,-888,-101,-2865,0,227,-1956,-297
1991:Q1,19558,552,13596,-61,5471,19558,3294,2466,3400,-934,-103,2189,10434,-2586,6957,6922,0,250,-1109,1278
1991:Q2,-43311,-43660,-4112,-727,5188,-43311,-48855,4620,3330,1290,244,-4545,4312,2159,-2428,3255,0,1110,216,913
1991:Q3,-15963,-37117,18875,-833,3112,-15963,-19221,3624,2749,875,-17,-2324,4775,4593,-2328,2548,0,724,-762,-2800
1991:Q4,-27998,-44693,12574,-382,4503,-27998,-18649,-5484,-6462,978,24,-5271,1007,1330,-1074,606,0,706,-561,375
1992:Q1,-30511,-33351,-7106,-1,9947,-30511,-43898,-256,-3414,3158,350,966,18071,-5049,-422,376,0,-86,23252,-5744
1992:Q2,-42550,-48979,3874,299,2256,-42550,-30620,550,-917,1467,300,-5723,-10358,-4551,-48,-1666,0,-370,-3723,3301
1992:Q3,-32535,-38431,4305,347,1244,-32535,-26901,3264,1362,1902,-26,579,-1453,-3130,-448,3317,0,432,-1624,-7998
1992:Q4,-22101,-40332,14452,144,3635,-22101,-26863,1819,1379,440,-1301,-3856,-10770,-4381,-968,-2551,0,285,-3155,18870
1993:Q1,-42219,-33099,-14210,-25,5115,-42219,-50187,7834,6129,1705,62,3604,11442,1093,649,2317,0,519,6864,-14974
1993:Q2,-17109,-32058,11635,-163,3477,-17109,-17495,3826,3292,534,-101,-3901,-8537,-292,1010,-3742,0,325,-5838,9099
1993:Q3,-26505,-20308,-6691,-179,673,-26505,-17240,-4445,-4282,-163,-9,592,-7511,-4349,-47,-7410,0,1784,2511,2108
1993:Q4,-298,-16430,14566,-75,1641,-298,-38653,12186,10852,1334,-15,-2536,1776,194,-2324,5942,0,514,-2550,26944
1994:Q1,1760,2218,-8734,267,8009,1760,203,-3542,-4672,1130,-88,3011,-549,1721,-361,-3457,0,126,1422,2725
1994:Q2,-14836,-20336,3153,428,1919,-14836,-38341,3787,2977,810,-34,-2796,7486,426,-349,1255,0,308,5846,15062
1994:Q3,8946,-4544,14631,328,-1469,8946,20788,1208,241,967,33,1321,-993,-1170,-2884,5491,0,258,-2688,-13411
1994:Q4,3095,860,4302,528,-2595,3095,-16406,6505,5841,664,-34,1246,4426,5486,-153,-3463,0,476,2080,7358
1995:Q1,50645,40813,4195,442,5195,50645,44974,-12540,-14164,1624,438,4979,15495,2739,53,10244,0,765,1694,-2701
1995:Q2,51095,35637,10770,448,4240,51095,36855,10354,9622,732,-72,-2186,1084,1065,58,1218,0,309,-1566,5060
1995:Q3,47568,41629,3607,472,1860,47568,28591,2589,1410,1179,-1,2106,23313,2390,1615,14707,0,109,4492,-9030
1995:Q4,30293,37463,-10245,1065,2010,30293,17827,7199,6451,748,-113,3722,-2267,1908,255,-4937,0,2445,-1938,3925
1996:Q1,82142,70204,-792,440,12290,82142,70811,-3308,-3839,531,95,5138,8374,2114,505,4286,0,265,1204,1032
1996:Q2,24053,16933,5000,621,1499,24053,17564,8948,7983,965,3301,-279,-1239,3151,-1098,-1960,0,239,-1571,-4242
1996:Q3,65823,47251,21456,-446,-2438,65823,34132,10144,9152,992,-1023,1792,16879,2386,-1597,13499,0,704,1887,3899
1996:Q4,54360,31006,20289,-298,3363,54360,10778,17744,16686,1058,-937,1777,25865,1027,19,15254,0,1436,8129,-867
1997:Q1,71245,49358,13248,-538,9177,71245,47280,6539,3242,3297,50,3228,12777,2209,2728,17454,0,23,-9637,1371
1997:Q2,49584,28907,17285,-486,3878,49584,22247,16427,13409,3018,844,-1287,10876,3010,-2719,6759,0,1168,2658,477
1997:Q3,68958,55471,14422,588,-1523,68958,59735,-2054,-4529,2475,-513,2916,8488,-273,521,8526,0,-1094,808,386
1997:Q4,61675,54902,1695,434,4644,61675,22379,24502,22582,1920,638,1073,2172,6028,-403,-3767,0,3627,-3313,10911
1998:Q1,95410,75177,10687,546,9000,95410,27453,50340,40654,9686,-410,5628,7239,7571,-767,-1877,-2425,1291,3446,5160
1998:Q2,3690,4899,-8768,497,7062,3690,-10277,7157,-2029,9186,245,1032,9122,8367,-32,-2446,1271,618,1344,-3589
1998:Q3,36677,39155,-6341,613,3250,36677,11676,9283,-1402,10685,320,2109,12129,7076,96,13679,-3280,-1788,-3654,1160
1998:Q4,81214,99643,-26564,284,7851,81214,52847,2177,-9009,11186,1164,5608,19045,6686,266,3781,2743,1212,4357,373
1999:Q1,16275,13011,-6258,-1215,10737,16275,-8807,15810,3047,12763,-856,3523,14499,-8984,186,17917,1337,1952,2091,-7894
1999:Q2,27091,20052,-57,554,6542,27091,1959,28374,15362,13012,207,2324,-7112,-8423,-518,-3274,4597,750,-244,1339
1999:Q3,58439,51474,6017,690,258,58439,43670,17471,3708,13763,517,3402,-7670,-11561,469,-1702,-4993,-288,10405,1049
1999:Q4,112906,62669,50800,1602,-2165,112906,34949,35685,22172,13513,803,4441,28361,-10205,-428,19746,4297,5304,9647,8667
2000:Q1,106592,77731,20597,199,8065,106592,100165,15550,-2468,18018,89,3977,-11161,-2839,708,-734,126,566,-8988,-2028
2000:Q2,63539,60792,840,1242,665,63539,43086,33906,15388,18518,251,2677,-17574,-8662,469,-16126,410,430,5905,1193
2000:Q3,99066,89576,5819,1136,2535,99066,41212,31532,15514,16018,523,4907,17179,-7228,1869,7885,5492,1594,7567,3713
2000:Q4,113411,105580,2341,242,5248,113411,90015,22549,7032,15517,91,-1037,-4271,-4054,-3132,-776,-5532,1266,7957,6064
2001:Q1,147265,96000,29015,-302,22552,147265,157449,-15351,-17886,2535,2045,2450,15891,-12026,-131,38090,-4697,801,-6146,-15219
2001:Q2,51495,34193,3403,2206,11693,51495,55470,-1589,-3873,2284,1478,4620,-11471,-7084,469,-7084,1615,-1481,2094,2987
2001:Q3,66473,73842,-22236,1232,13635,66473,66580,2514,1230,1284,1812,1030,-3679,-8371,-131,960,687,1317,1859,-1784
2001:Q4,88550,48248,24590,5974,9738,88550,1946,30341,29306,1035,-1144,4121,64728,-8967,-32,54935,10537,6556,1699,-11442
2002:Q1,170181,105787,37392,1121,25881,170181,161355,-697,-4310,3613,4706,2887,2551,-1356,769,5486,-4267,-933,2852,-621
2002:Q2,31588,33821,-5348,1662,1453,31588,16091,6368,2754,3614,-5385,1770,3353,-1734,127,-2693,4463,1007,2183,9391
2002:Q3,93332,132997,-46542,-104,6981,93332,120502,-12034,-15647,3613,8563,829,-23804,-1422,-475,-24120,1030,2061,-878,-724
2002:Q4,51517,81927,-33311,-6554,9455,51517,510,30998,27384,3614,9181,3278,-371,608,-46,-1322,-6289,1889,4789,7921
2003:Q1,152514,123596,7897,-343,21364,152514,141102,23861,12693,11168,-9180,6582,-15671,-4098,-186,-14408,-2196,1904,3313,5820
2003:Q2,103188,100872,-8068,46,10338,103188,64245,32474,21307,11167,9368,624,-10941,3460,-1155,-21700,4161,3583,710,7418
2003:Q3,41004,31363,2202,1241,6198,41004,55969,22919,11751,11168,-18677,4062,-13921,-2325,188,-4280,-8648,4142,-2998,-9348
2003:Q4,71562,60388,8206,1594,1374,71562,28046,36893,25726,11167,-6698,8190,3054,5640,455,-19820,-1831,6732,11878,2077
2004:Q1,176251,113181,49973,120,12977,176251,124769,19914,6916,12998,-558,8562,21806,-2175,500,2100,4677,-1167,17871,1758
2004:Q2,119308,98616,13773,884,6035,119308,106363,3639,-9288,12927,264,-5423,5090,-8556,26,15384,4106,-2388,-3482,9375
2004:Q3,119046,108984,7740,1750,572,119046,56949,46733,23807,22926,133,5481,5868,1886,-39,-7060,-5715,1000,15796,3882
2004:Q4,115431,107027,5736,373,2295,115431,86741,4170,-13757,17927,155,3521,13059,4195,-468,6079,3472,707,-926,7785
2005:Q1,162556,127653,18498,2954,13451,162556,118427,17924,-7950,25874,-9,-1500,14091,-1572,-207,16932,-1678,-1870,2486,13623
2005:Q2,107578,82489,21871,2975,243,107578,102662,6568,-19307,25875,-701,-679,-2722,3651,-89,-19434,5098,1039,7013,2450
2005:Q3,220936,184800,31525,2558,2053,220936,166119,34271,8397,25874,382,6644,7792,3546,118,16957,899,-11577,-2151,5728
2005:Q4,118808,113179,5393,1342,-1106,118808,58468,44638,28764,15874,-635,8190,9373,399,411,-397,7734,3320,-2094,-1226
2006:Q1,201824,126293,56835,1924,16772,201824,185961,10043,-5029,15072,98,3505,4953,114,197,488,-886,-782,5822,-2736
2006:Q2,123740,111487,13612,371,-1730,123740,68911,-4821,-19893,15072,38,1618,41314,115,210,26304,6903,-2733,10515,16680
2006:Q3,159276,88221,62369,-71,8757,159276,126993,15976,904,15072,3247,8562,-1494,114,10,1418,-5631,-1627,4222,5992
2006:Q4,151289,120024,21850,254,9161,151289,76370,45722,30650,15072,-3162,12079,6235,113,44,695,-1856,340,6899,14045
2007:Q1,199604,85648,92665,126,21165,199604,192070,-12842,-26571,13729,-99,4871,8998,907,-119,-1941,4715,1104,4332,6606
2007:Q2,76831,25316,42801,1615,7099,76831,55437,-15198,-28928,13730,-128,1459,17194,907,199,7490,-1764,727,9635,18067
2007:Q3,186731,92757,91223,2439,312,186731,119465,-28718,-42447,13729,-82,12351,85835,907,-465,60880,10579,1021,12913,-2120
2007:Q4,145587,96167,49377,-1981,2024,145587,123283,-13982,-27711,13729,1490,17625,3065,907,-85,9557,-760,-1693,-4861,14106
2008:Q1,231904,152816,51892,-527,27723,231904,175186,-53218,-62910,9692,941,1141,92788,-1196,176,88191,-5350,2310,8657,15066
2008:Q2,-18202,-47700,17727,1296,10475,-18202,-135386,39205,29514,9691,-2006,-4235,89029,-1196,-103,16924,11867,-150,61687,-4809
2008:Q3,94376,145301,-45989,2675,-7611,94376,178513,-22338,-32029,9691,1075,3678,-81642,-1196,-336,-21430,-24661,-696,-33323,15090
2008:Q4,34315,166270,-143580,-1279,12904,34315,-55401,-34331,-44022,9691,-1274,18526,58697,-1196,125,22118,-7486,-690,45826,48098
2009:Q1,98461,103134,-40158,-2875,38360,98461,-15544,10849,2042,8807,153,13119,141523,767,-14,70153,49,1881,68687,-51639
2009:Q2,-1766,-64131,52463,-1322,11224,-1766,-71203,4110,-4697,8807,-116,-10797,91163,767,-302,83191,1389,1294,4824,-14923
2009:Q3,62313,-1850,60571,-311,3903,62313,-8275,72002,63195,8807,308,5617,2936,766,-6,-9049,7796,-1245,4674,-10275
2009:Q4,184651,99504,79512,-1297,6932,184651,179966,25180,16373,8807,-8,2899,-26933,767,-162,27816,-4502,-327,-50525,3547
2010:Q1,16660,57117,-59390,-491,19424,16660,70078,-7519,-18252,10733,103,6032,-47572,-98,-99,-62571,-4496,-3330,23022,-4462
2010:Q2,-107680,-30284,-73068,-9160,4832,-107680,-40420,15385,4652,10733,-187,-16827,-70400,-97,-67,-76296,2444,791,2825,4769
2010:Q3,138945,63120,73643,252,1930,138945,96785,1071,-9662,10733,-60,3521,42598,-98,-163,37766,-1626,-1837,8556,-4970
2010:Q4,67702,47898,18099,-949,2654,67702,6465,40434,29701,10733,196,6807,4286,-97,-30,-8746,3984,-819,9994,9514
2011:Q1,126657,74407,32829,159,19262,126657,114256,-14839,-26337,11498,-438,3424,2912,440,16,-4876,-2337,7381,2288,21342
2011:Q2,191581,161185,28691,-406,2111,191581,164691,1313,-10184,11497,130,-4483,12417,441,-59,-3248,-617,8212,7688,17513
2011:Q3,-21907,129532,-153406,-30,1997,-21907,18426,-5210,-16708,11498,144,5541,-46413,441,162,-47165,-11424,6022,5551,5605
2011:Q4,107783,158770,-57998,-452,7463,107783,109910,24837,13340,11497,-105,13566,-43269,440,159,-29714,1719,-6226,-9647,2844
2012:Q1,115100,103391,-15617,-988,28314,115100,115305,-5468,-17988,12520,86,5462,10447,-941,247,-10684,-2308,-1190,25323,-10732
2012:Q2,59622,73225,-19525,1709,4213,59622,70714,-656,-13175,12519,228,-6523,-13105,-941,228,-17627,-1305,-8033,14573,8964
2012:Q3,116149,118249,-2066,-1708,1674,116149,22018,17938,5418,12520,-34,12861,45922,-942,517,48038,-6048,6619,-2262,17444
2012:Q4,231167,186705,37498,606,6358,231167,144688,51995,39476,12519,-103,7165,5056,-941,485,31924,560,-8859,-18113,22366
2013:Q1,52631,13898,16113,578,22042,52631,-8649,11047,-1834,12881,-419,5421,46402,1172,476,20306,-673,6999,18122,-1171
2013:Q2,48497,39491,7147,-407,2266,48497,66922,-2684,-15565,12881,234,-1256,-21631,1173,348,5154,1192,-505,-28993,6912
2013:Q3,217788,146206,70910,2124,-1452,217788,80834,20857,17976,2881,46,7867,87772,1173,123,43735,2703,12517,27521,20412
2013:Q4,84754,81757,1849,-739,1887,84754,2256,41459,38578,2881,-326,8417,7598,1172,433,6989,-2134,-6353,7491,25350
2014:Q1,199132,128059,49112,-1374,23335,199132,190278,-52663,-56585,3922,-27,8196,37013,476,-95,22586,2565,2431,9050,16335
2014:Q2,63033,49776,12423,1417,-583,63033,70081,-20660,-24581,3921,319,-6307,-14752,476,-150,-9762,-2026,-1641,-1649,34352
2014:Q3,60509,40646,20955,-926,-166,60509,50813,-12404,-16326,3922,60,6372,19354,477,-434,11358,-479,-3630,12062,-3686
2014:Q4,193122,230413,-48827,5112,6424,193122,161988,13852,9931,3921,326,3337,6413,476,-75,-19900,-2163,2337,25738,7206
2015:Q1,197969,181568,-5235,-3740,25376,197969,232901,-17850,-20664,2814,-206,11114,-35405,-851,-461,-8356,-1350,479,-24866,7415
2015:Q2,-54541,-25720,-36259,2444,4994,-54541,11187,11130,8316,2814,-157,-7547,-54122,-851,27,-30837,915,2667,-26043,-15032
2015:Q3,147586,163563,-19627,-1085,4735,147586,185024,8775,5961,2814,215,2181,-31384,-850,-217,-19496,-144,2551,-13228,-17225
2015:Q4,98399,144365,-56626,-678,11338,98399,139778,20100,17286,2814,-314,8407,-75779,-852,-69,-75667,-160,-5324,6293,6207
2016:Q1,215605,190462,6763,2618,15762,215605,158358,14781,6972,7809,52,3534,19837,-170,-180,10728,801,11929,-3271,19043
2016:Q2,6446,45338,-58618,-1991,21717,6446,45194,-16662,-22880,6218,115,-3197,-43466,-169,163,-36166,771,-33626,25561,24462
2016:Q3,155097,211847,-79603,-867,23720,155097,341874,30234,12644,17590,-93,-4928,-219072,-170,126,-220469,1153,-4804,5092,7082
2016:Q4,157472,152593,-11019,2755,13143,157472,179930,37314,20728,16586,-302,12775,-92464,-171,381,-66282,667,-2444,-24615,20219
2017:Q1,200438,94133,70507,-406,36204,200438,112619,14485,-7302,21787,-294,-5625,58355,905,-79,52163,-398,-5268,11032,20898
2017:Q2,-40117,-60485,16234,-861,4995,-40117,-86730,13501,-9617,23118,95,-4278,18466,904,-18,-13181,342,-1943,32362,18829
2017:Q3,176798,171859,3688,-3598,4849,176798,124833,27226,4109,23117,156,5464,20824,904,-61,29875,599,-1866,-8627,-1705
2017:Q4,1303,60404,-64578,221,5256,1303,24444,28201,5084,23117,428,18567,-48702,905,-196,-31639,1109,2641,-21522,-21635
2018:Q1,208162,149194,25813,1110,32045,208162,205710,10665,-1282,11947,-78,-5296,-29524,-1261,-82,-4176,1198,-3873,-21330,26685
2018:Q2,87284,50744,30342,257,5941,87284,53691,11369,-577,11946,66,-5933,9583,-1262,-149,5480,6356,-11173,10331,18508
2018:Q3,103602,137414,-36978,-1036,4202,103602,46846,20757,8810,11947,146,5607,32437,-1261,-27,16612,1495,4463,11155,-2191
2018:Q4,130987,154543,-21179,53,-2430,130987,123483,10838,-1109,11947,-7,13532,-11217,-1261,-106,273,3603,-2459,-11267,-5642
2019:Q1,228384,127088,47801,-814,54309,228384,166918,30934,17184,13750,33,1723,31794,-3862,105,37060,-8006,-1688,8185,-3018
2019:Q2,91686,70136,13494,797,7259,91686,8046,20226,7605,12621,247,732,51774,-3862,1786,38265,2366,-587,13806,10661
2019:Q3,162291,180680,-21526,1778,1359,162291,195680,-2609,-19853,17244,319,4317,-30703,-3861,81,-7534,-3328,-2115,-13946,-4713
2019:Q4,201765,133590,49272,-391,19294,201765,178661,24345,9363,14982,-335,13002,-8916,-3862,2322,-11936,4575,-1658,1643,-4992
2020:Q1,615360,625001,-49520,1683,38196,615360,286095,172126,97432,74694,-397,7196,37146,-1108,-228,-22086,166,12705,47697,113194
2020:Q2,671025,529458,58170,1198,82199,671025,532265,88545,30872,57673,156,-639,77678,-2007,-1465,-27460,-2750,12791,98569,-26980
2020:Q3,41568,44156,-33670,710,30372,41568,107209,90,3723,-3633,-422,4341,-69264,-1994,-321,-39330,-4746,-11192,-11681,-386
2020:Q4,-532777,-542853,-25756,-525,36357,-532777,-436295,-31032,-24753,-6279,-668,-20454,-56954,-2301,9,-47150,317,-1791,-6038,12626
2021:Q1,515381,403261,35060,4503,72557,515381,480473,24322,-9503,33825,8870,-7371,-29588,-1319,7,50316,-1607,-2014,-74971,38675
2021:Q2,-204619,-203674,-7285,814,5526,-204619,-184064,21400,6528,14872,-8600,-14227,-37855,761,162,-38379,-937,1590,-1052,18727
2021:Q3,145738,147951,-18875,-4963,21625,145738,143372,59787,38460,21327,496,-7164,-22578,72,-254,2995,65,773,-26229,-28175
2021:Q4,306888,283737,-4706,-2538,30395,306888,303557,36555,-12789,49344,624,-2456,-36038,-412,-19,-35472,-1147,-2817,3829,4647
