date,All sectors; pension entitlements; liability,Life insurance companies; pension entitlements, including reserve credit from reinsurers and excluding unallocated insurance contracts; liability,Private pension funds; total liabilities,Federal government retirement funds; total financial assets,State and local government employee retirement funds; pension entitlements (total liabilities),Rest of the world; pension entitlement reserve credit from non-U.S. reinsurers; liability,All sectors; pension entitlements; liability,Households and nonprofit organizations; pension entitlements; asset,Life insurance companies; pension entitlements reserve credit from reinsurers; asset,Life insurance companies; assumed pension entitlement reserve credit from non-U.S. insurers; liability,All sectors; IRAs; liability,U.S.-chartered depository institutions; IRAs and Keoghs; liability,Credit unions; IRAs; liability,Life insurance companies; IRAs; liability,Money market funds; IRAs; liability,Mutual funds; IRAs; liability,Households and nonprofit organizations; IRAs; liability
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1946:Q4,6705,400,1380,4047,878,0,6705,6705,0,0,ND,ND,ND,ND,ND,ND,ND
1947:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1947:Q4,7057,500,1517,3946,1094,0,7057,7057,0,0,ND,ND,ND,ND,ND,ND,ND
1948:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1948:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1984:Q3,236932,42284,73064,58712,62872,0,236932,236932,0,0,50700,16160,2500,3596,1988,4840,21616
1984:Q4,256372,75156,56776,59752,64688,0,256372,256372,0,0,50700,68496,2616,3596,1992,4840,-30840
1985:Q1,223524,35248,63876,60236,64164,0,223524,223524,0,0,72816,54068,-2016,7768,1392,11068,536
1985:Q2,262300,56408,80300,59284,66308,0,262300,262300,0,0,72816,42284,6276,7768,1392,11068,4028
1985:Q3,219376,49024,41308,60608,68436,0,219376,219376,0,0,72816,17228,4376,7768,1396,11068,30980
1985:Q4,298908,81828,85816,61660,69604,0,298908,298908,0,0,72816,15392,8236,7768,1392,11068,28960
1986:Q1,231040,23028,71656,64780,71576,0,231040,231040,0,0,81748,47812,5064,5612,1992,18980,2288
1986:Q2,231672,58368,38780,63820,70704,0,231672,231672,0,0,81748,38516,12616,5612,1992,18980,4032
1986:Q3,278512,81768,58568,64932,73244,0,278512,278512,0,0,81748,3108,2968,5612,1988,18980,49092
1986:Q4,331872,90344,102600,64036,74892,0,331872,331872,0,0,81748,14268,2968,5612,1992,18980,37928
1987:Q1,234436,24220,71844,61588,76784,0,234436,234436,0,0,73208,21584,3892,7884,4956,15852,19040
1987:Q2,226584,27696,59648,62284,76956,0,226584,226584,0,0,73208,28676,3888,7884,4960,15852,11948
1987:Q3,303800,37476,125076,62460,78788,0,303800,303800,0,0,73208,10532,1940,7884,4956,15852,32044
1987:Q4,269168,42368,83772,63484,79544,0,269168,269168,0,0,73208,19404,1936,7884,4960,15852,23172
1988:Q1,334016,90164,99996,63836,80020,0,334016,334016,0,0,55252,29888,2148,8028,4948,8040,2200
1988:Q2,300808,69644,84344,64584,82236,0,300808,300808,0,0,55252,28504,2144,8028,4952,8040,3584
1988:Q3,312328,65128,97184,65664,84352,0,312328,312328,0,0,55252,17392,820,8028,4948,8040,16024
1988:Q4,346492,90944,101904,66552,87092,0,346492,346492,0,0,55252,16628,820,8028,4952,8040,16784
1989:Q1,280136,48368,78168,66024,87576,0,280136,280136,0,0,56940,24380,1532,-1308,8948,10200,13188
