year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
2004,60-79.9,93.783417,459.83392,586.94275,198.02119,37.837711,56.018559,8.9791842,208.14906,77.122284,142.15936,21.99674,202.90408,100.21674,23.564203,118.31792,397.23367,302.72189,32.571701,252.4702,187.98283,314.763,44.36462,189.47556,146.58177,153.20305,122.77724,27.285437,21.315718,7.4610424,7.8075681,152.8866,35.255093,20.045765,21.679071,27.940985
2004,80-89.9,144.4673,668.38324,864.66656,330.5983,37.869434,58.854488,7.3132157,273.23767,90.565147,125.40022,26.539259,233.63391,203.3019,32.835899,191.60028,537.99127,391.19055,38.882126,236.10759,222.69084,311.16376,58.029907,225.71461,212.27306,205.39732,123.94028,30.737135,46.317581,8.7854223,24.090782,203.12723,43.592331,22.523458,22.404066,43.231209
2004,90-100,408.13135,3441.5291,3789.937,1490.963,157.51247,135.14491,12.718773,1315.4972,611.96204,620.50464,101.20546,796.32855,486.15335,259.00687,923.44379,2314.4888,834.4151,61.834385,766.38177,995.48248,2387.9324,256.47476,1303.5989,403.37448,323.68759,408.1105,45.434555,205.20862,11.589605,85.071571,310.44125,104.84149,30.020555,32.852444,135.69858
2007,Less than 20,15.184129,130.67905,167.53078,35.971714,6.7296371,39.247448,3.9464259,96.674004,102.29821,128.87404,13.373656,178.14505,22.051031,8.2290792,78.103195,165.59251,171.74355,10.55308,184.81482,179.20107,804.14374,28.21611,147.32298,38.811569,82.806084,127.1968,17.548874,16.850649,4.1767969,7.8035192,86.715454,23.734093,9.1959591,21.641949,14.177203
2007,20-39.9,34.936008,166.01295,206.31958,60.846836,10.258529,52.795406,8.8647928,50.291222,66.600632,82.670158,26.030293,187.74083,44.542919,16.497177,53.90023,161.62363,190.75983,15.435321,135.8512,263.23547,166.88216,24.818066,124.67796,53.608215,84.120712,82.551567,19.009583,7.3926716,5.438529,9.6242971,89.453026,23.934919,13.653003,19.738214,14.60636
2007,40-59.9,58.365353,260.03769,344.19772,97.774887,12.876539,51.096481,6.1634841,221.31186,63.967865,134.97986,23.810886,136.37132,70.021194,27.414076,71.449013,256.81293,240.3835,21.471418,193.14774,117.05333,302.71472,42.273659,147.66562,100.49342,127.79137,108.77015,22.631332,20.250746,6.9511738,9.7581844,129.5928,18.932585,15.709502,23.829962,14.607532
2007,60-79.9,94.515411,459.01334,615.68353,200.397,23.079826,53.220875,5.9188066,94.987923,116.08881,168.0611,24.905636,175.54576,123.77188,35.591434,144.89406,421.82468,333.57693,30.388695,279.9241,188.82907,228.07756,62.555714,203.50169,172.31255,170.38779,181.29382,28.936813,23.821772,10.600475,12.629919,168.17566,42.983814,19.638758,29.909365,14.546219
2007,80-89.9,143.22511,758.06934,985.61688,298.06805,37.211414,52.319885,5.3990622,187.88113,96.169319,156.68684,30.738863,176.13203,182.39449,53.192413,171.47559,689.97162,470.38232,37.083679,322.8576,236.75563,555.90472,59.237537,342.78857,254.14421,225.40215,211.56396,29.491732,16.450354,14.134126,25.432554,225.70026,59.898365,20.662676,29.496857,11.895981
2007,90-100,489.28058,4081.6003,4455.1792,1706.0662,164.97752,156.04947,17.384504,1173.0305,766.03094,898.96985,108.21893,754.50592,564.06085,318.0946,1074.7896,2757.0864,936.0025,65.793587,873.16425,810.2807,3039.5381,227.23529,1804.089,426.2403,354.74338,306.78604,46.775074,120.1282,16.204567,72.174042,350.43622,84.671715,27.508913,41.004333,99.84137
2010,Less than 20,15.194005,137.69656,187.37044,45.106056,8.9262295,41.78138,3.4416733,689.29523,163.75208,248.7326,15.05936,109.06365,80.878906,18.86961,119.05181,184.59154,161.01802,12.708999,264.56482,485.41101,647.45752,29.354706,130.94577,58.280075,107.45261,216.66849,26.503632,128.24084,4.417872,10.728375,106.80938,65.883148,20.942188,23.575319,21.099815
