year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
2001,Single with child(ren),42.587891,137.5192,208.32541,74.519753,11.576687,44.364555,2.8497465,13.257751,42.252697,154.51772,53.007587,192.10963,51.202984,25.575737,72.391258,154.98352,162.32317,16.182442,147.08682,216.08673,254.87544,46.343307,93.122505,63.156452,95.205589,77.200279,16.371599,12.777443,4.5026302,3.6518817,97.486267,25.919872,12.683291,18.146215,8.1525431
2001,"Single, no child, age<55",65.493065,215.64825,271.70438,129.75854,17.93166,26.919592,17.343203,296.48877,153.46413,156.95439,50.440006,257.68719,63.033924,35.210659,144.6918,168.14063,183.26485,16.465992,251.06688,218.72125,487.6124,26.966959,104.05862,55.689442,103.66115,106.29778,21.341112,5.2073245,5.6010733,5.5643806,104.65128,23.33882,13.01908,21.506216,18.777895
2001,"Single, no child, age>=55",46.9604,421.2905,463.91162,243.42796,28.325941,60.719929,18.371683,231.5022,317.90738,193.28741,24.27523,422.57767,129.15279,47.834408,355.56247,264.2515,183.12061,14.484307,224.67404,297.72821,854.64227,67.213486,179.81686,55.08157,87.567352,62.909817,13.226448,50.557198,5.0711255,17.209789,89.909531,40.441467,10.4019,11.001472,17.702217
2001,Couple with child(ren),135.97351,637.69928,780.38422,287.07379,33.974125,38.730152,7.5592823,372.77338,232.61972,135.94345,64.523781,364.84702,140.70938,65.236481,247.27948,511.99564,300.12,31.843283,254.31593,358.12961,803.7995,82.777489,293.99005,146.28084,154.99167,103.7298,23.182831,35.414665,7.0339675,25.194443,151.85094,45.495358,17.850157,16.963097,17.75802
2001,"Couple, no child",125.48687,930.93536,1016.7855,487.70462,55.156128,67.615364,17.743364,535.5094,365.04922,256.43295,48.222862,551.31915,230.57605,99.69545,454.91315,557.12292,295.03088,32.275726,319.88687,459.47879,911.17535,125.59472,356.78745,106.52232,125.89097,125.02613,22.884619,33.738052,5.7136889,56.227589,127.40938,32.376038,17.41498,24.736185,13.627468
2004,Single with child(ren),44.5858,177.15636,256.20938,70.796387,12.18579,46.868923,2.9893584,845.16296,87.595589,169.88409,26.204714,105.67018,51.683258,27.646645,95.288589,213.15143,203.1217,15.056071,132.46648,411.78979,563.30743,85.668762,153.19409,84.751984,119.23564,86.382416,19.790026,10.757824,5.8450532,17.046129,117.79003,55.196877,12.582973,22.309917,20.444956
2004,"Single, no child, age<55",53.211849,212.09433,286.89127,96.484612,22.274931,49.165253,4.9344845,122.87589,77.408409,113.55222,14.142304,249.11424,65.099953,16.735605,97.987579,221.42113,240.06277,15.775683,225.53268,233.61658,505.88846,30.727812,161.48344,83.310555,145.90588,146.52345,18.927067,1.8806155,5.9136491,8.7348623,142.34547,32.238125,12.873982,20.832756,9.0362339
2004,"Single, no child, age>=55",45.493427,475.55914,518.85883,227.52483,39.121418,106.36409,7.5724392,477.81754,163.85487,166.23894,10.316908,279.39487,129.55887,43.815048,248.26494,330.19745,256.28287,14.430742,276.0816,442.51505,608.8009,91.268906,230.61415,65.653397,98.607681,157.11984,16.860514,72.8274,4.8084183,13.212359,90.601631,90.726418,13.939209,19.617201,18.056057
2004,Couple with child(ren),134.20717,684.7041,863.81512,273.42346,34.883106,43.285309,6.2618814,562.51501,173.0504,306.89377,33.755974,244.65123,158.47641,86.966255,236.14568,612.78705,387.44699,34.316673,444.32718,381.79355,900.87903,79.271759,342.39624,189.4836,192.79176,286.78516,26.346552,45.440117,7.6048632,26.39431,187.40038,53.241734,19.928459,22.502144,19.788456
2004,"Couple, no child",125.89366,1021.145,1149.9279,481.69159,55.777515,89.887375,14.435729,1030.7787,339.62265,290.25232,45.884277,329.37421,259.59183,74.61264,400.07379,695.49335,380.09641,34.795868,411.15961,426.93777,1084.9127,126.52755,415.50674,156.69521,172.76778,239.93913,32.858555,95.053772,8.0112972,33.278088,173.36021,50.857189,21.006546,26.111298,60.411129
