year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
2010,Hispanic,40.721352,19.500015,63.389778,2.9456217,1.4787021,7.8942661,.35347462,1.8851979,3.5347459,14.138984,5.8912435,82.477409,21.208477,1.1782486,6.1504579,81.299156,153.17233,14.256809,53.021191,47.129948,30.045341,5.8912435,20.030228,36.172234,104.86414,47.129948,11.429012,1.1782486,1.8851979,5.8912435,108.39888,35.347462,11.429012,12.960735,2.5685821
2010,Other,50.302845,50.311218,152.93668,14.622066,2.9456217,21.208477,1.1782486,5.8912435,23.564974,70.694923,7.0694919,35.347462,45.951698,4.7129946,25.594507,152.22974,235.64973,17.673731,102.50764,76.586166,58.912434,12.960735,36.525707,81.299156,170.84605,134.32034,12.960735,7.0694919,2.5685821,3.5347459,162.59831,62.447182,11.782487,12.960735,3.5347459
2013,"White, non-Hispanic",61.294167,155.83035,260.26633,45.903515,6.6988382,20.865234,1.0981702,104.32617,32.945107,109.81702,9.8835316,115.30787,83.460938,6.5890212,53.810341,196.40775,197.67064,19.217979,148.25298,80.166428,98.83532,16.472553,43.926807,90.269592,129.58409,108.71885,16.582371,9.3344469,2.9650595,5.4908509,129.58409,27.454254,13.178042,19.767063,3.9534128
2013,"Black, non-Hispanic",34.547623,14.364066,58.433636,5.5237961,1.3507494,10.981702,1.9767064,17.570723,7.2479234,16.472553,3.2945106,52.71217,20.865234,1.0981702,9.1148129,62.595703,120.79872,12.079872,86.755447,27.454254,15.374383,10.981702,15.374383,28.552425,98.83532,57.104851,14.276213,.81264597,1.5923468,1.4276212,98.83532,9.3344469,12.079872,16.472553,2.1963403
2013,Hispanic,35.66206,15.154749,43.234962,2.7454255,1.3178042,5.4908509,.87853616,,24.159744,21.963404,5.4908509,186.68893,17.68054,2.1963403,8.7853613,49.41766,164.72552,14.056579,66.98838,30.748766,32.945107,10.981702,24.159744,27.454254,137.27127,91.148125,13.178042,.98835319,1.7570723,5.4908509,137.27127,28.552425,12.079872,14.276213,3.2945106
2013,Other,44.577576,44.981052,90.818672,14.77039,3.0748765,13.178042,1.0981702,611.68079,17.570723,41.730469,8.7853613,35.141445,47.770405,3.7337787,28.991693,93.67392,230.61574,15.374383,131.78043,49.41766,54.908508,8.2362766,23.391026,47.221317,170.21638,101.03166,14.715481,4.1730466,2.1963403,4.3926806,170.21638,68.086555,13.178042,17.570723,5.3810339
2016,"White, non-Hispanic",64.637405,181.87088,281.61377,54.773979,7.4992495,24.462166,1.0635724,106.35725,31.907173,139.32799,10.635724,127.62869,81.895081,8.6149368,54.692581,205.58855,212.71449,19.463375,191.44304,86.149368,106.35725,15.953587,51.051476,78.831985,122.31083,121.24726,18.08073,3.1907172,2.8716455,7.9767933,126.56512,34.034317,13.826442,20.314234,4.2542896
2016,"Black, non-Hispanic",37.705151,18.240267,49.519932,4.2861967,1.4890014,10.635724,.85085797,166.98087,7.9767933,28.716455,4.0415754,53.178623,26.270239,3.2970746,12.762869,66.579636,131.88298,13.826442,53.178623,12.762869,29.460957,8.0406075,22.335022,33.364265,82.958649,20.207876,20.207876,.90403658,1.4570942,2.658931,84.022224,20.207876,14.25187,21.271448,3.0843601
2016,Hispanic,40.937023,22.03722,57.922153,3.1811452,1.5953586,5.317862,.31907174,1808.0731,11.699297,20.207876,5.8496485,42.542896,24.462166,3.7225034,11.486582,72.322922,168.04445,15.953587,106.35725,53.178623,31.907173,10.635724,31.907173,31.907173,105.29367,59.560055,16.804445,13.826442,1.8080732,2.1271448,113.80225,26.589312,12.762869,19.144304,2.7865598
2016,Other,53.864502,68.72805,141.88162,15.634515,4.2542896,15.953587,.85085797,30.843601,21.271448,92.5308,5.317862,161.66301,55.305767,3.1907172,29.992743,155.60065,255.25739,19.037947,151.55907,53.178623,71.791138,15.953587,51.051476,60.1982,159.53586,84.022224,17.336231,1.2231083,2.5206666,7.4450068,154.218,63.814346,12.762869,20.207876,3.1907172
2019,"White, non-Hispanic",69.232018,189.10001,306.35999,49.509998,8.1999998,28,.75,121,30,123,10,125,80,6,50.75,225,230,19,170,75,99,15,60,79,130,110,18,2,3.2,7.5,138,24,14,23,4.8000002
2019,"Black, non-Hispanic",40.724716,24.1,53,5.5,1.505,12,1,,12,87,5.5,16,35,1.5,15,69.5,150,12.2,72,40,70,10,35,27.5,116,60,17,3.5,1.3,2.3,118,15,11,30,2.2
2019,Hispanic,40.724716,36.049999,71.800003,3.0009999,1.95,2,.5,,25,66.300003,7.8000002,100,31,5,15,81.900002,200,16,130,55,52,10,50,40,130,215,17,1.2,1.9,4.1999998,131,13,14,17.6,3
2019,Other,55.996483,74.5,168.39999,19.5,5,20,1,5,25,75,8.3999996,110,47,4,29,192,308,15.9,185,60,92,5,45,71,180,140,18,1,2.4000001,3,178,30,14,19,5
