year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
2010,Retired,52.209286,570.42145,638.57385,306.68494,40.977757,85.546494,15.605228,538.59802,282.92511,508.30865,24.790953,203.87015,260.31589,115.94144,319.69012,370.44611,264.0683,22.689283,297.35074,307.7977,783.26965,86.294853,206.30792,86.898628,109.28453,137.11855,22.855883,104.17578,6.0962582,16.021219,111.36945,40.068455,21.600361,23.587179,13.459353
2010,Other not working,42.938217,158.73445,244.30011,91.833466,12.906705,49.000179,3.2708113,852.76282,255.39687,207.1398,16.615585,136.65533,102.45708,48.681911,171.72432,187.68179,229.60991,16.983221,168.98967,364.72012,259.93201,37.241009,82.726517,89.602806,154.17863,124.71987,22.197315,10.103422,7.2174644,16.207052,148.55861,90.325912,11.738624,25.280085,14.167453
2013,Employee,95.263351,345.68738,465.53146,210.79237,30.347414,38.499458,4.71349,649.19531,185.27202,294.86066,30.141058,241.45999,173.02531,22.118666,181.70985,277.97488,269.00348,24.452953,263.82309,174.83316,363.96884,55.045769,98.357506,139.66933,172.75812,163.2338,30.028828,24.178743,5.8967285,11.944841,172.8842,36.20578,16.17363,32.607811,20.116125
2013,Self-employed,231.53516,2329.3079,2570.5645,803.77728,108.09423,222.92227,6.9725952,764.04089,627.82355,1079.3463,85.973305,758.3667,431.69794,133.00905,757.18298,1827.2267,533.19342,41.775627,695.0705,581.52692,1434.7092,170.35835,1057.1586,232.83159,257.19455,262.30487,28.871288,100.79852,7.94379,49.859001,252.00642,108.79002,21.405846,29.63191,19.844152
2013,Retired,57.212772,550.2843,609.73248,325.47858,39.797691,73.742218,15.100145,569.23932,416.29269,535.75012,38.754169,427.72778,300.14304,104.38541,437.3912,326.18869,235.11295,20.82748,273.75824,266.46008,1023.4274,69.423714,193.03548,76.452538,109.92286,94.328064,17.003574,39.542381,6.4386349,20.785782,109.72195,54.332855,12.563895,26.137409,11.298067
2013,Other not working,47.619328,148.41637,238.06161,101.96933,12.775286,12.418836,.88896894,,190.59006,298.84805,14.631124,635.33063,121.78817,66.925545,162.59622,170.39786,244.15758,15.841685,263.08896,224.03358,372.30566,14.155021,95.585159,95.742043,181.61198,124.59724,26.761463,99.725616,7.5722837,7.0506434,181.58765,47.054962,12.658634,32.738049,11.451384
2016,Employee,111.44813,439.49048,563.21698,265.87735,32.384823,54.173271,7.1089177,969.48712,234.79576,559.78162,37.085548,288.7579,190.86739,40.57439,238.19769,321.00674,309.16537,26.991529,307.35324,198.58453,509.34048,51.540596,152.17108,140.27029,175.3459,167.04871,33.94379,56.572937,6.0323238,22.436867,175.67122,47.90546,18.166925,37.421574,13.511258
2016,Self-employed,222.2683,2530.855,2702.9968,805.01782,96.638489,224.86618,6.8534522,1261.5685,558.15082,1570.043,86.041534,969.99066,418.51782,88.24823,765.01331,1974.7935,518.87048,37.871952,614.65063,1274.6517,1740.9639,131.26732,1292.1986,209.26321,225.91457,204.5688,47.219467,105.96076,8.5364799,79.363716,226.39331,66.543289,22.569925,34.522217,79.469582
2016,Retired,72.613785,754.82001,803.69366,434.57422,47.589458,70.695457,18.487663,565.2171,494.17657,907.1167,29.054914,483.67703,337.95856,107.07686,550.36725,423.64853,272.0184,23.741488,370.26129,462.20551,1254.7328,87.76458,264.37625,75.590584,107.30318,136.27975,21.460073,55.058666,4.8899102,26.297392,111.33087,49.936333,16.551266,29.894186,17.258516
2016,Other not working,41.36478,108.52865,172.11813,61.832794,12.444866,14.924445,9.436676,142.91357,39.068615,303.07648,11.634401,140.47461,125.49241,6.6622243,125.48583,146.35199,227.89888,17.080528,172.76707,64.417274,100.15734,40.956944,52.542439,89.616425,149.06076,144.13348,33.702927,2.4195542,5.9942513,10.946574,150.80887,102.49036,15.738145,34.759151,17.386503
2019,Employee,108.82988,441.48865,565.52704,258.06961,31.160154,70.950806,3.9684398,338.44534,202.13094,595.35876,30.270765,332.89548,198.84914,57.771488,234.90118,334.46735,325.27734,25.134226,276.24298,213.54242,530.01904,45.248638,176.93829,144.7485,186.14122,165.06874,35.019615,18.416025,5.6941004,14.730834,186.59015,44.634171,17.331251,40.612865,14.809545
2019,Self-employed,210.72913,2685.678,2895.5137,880.85162,99.77243,181.08578,19.791206,1385.3999,790.7254,1466.0526,101.64639,1009.4418,444.60532,140.44011,906.30585,2072.1084,584.30353,42.537945,851.32336,958.05322,1786.7583,170.24742,1334.1897,232.38681,255.00003,339.31122,37.556091,135.84204,8.3858528,69.987328,261.71866,74.749062,21.94421,43.297894,34.524075
2019,Retired,66.86042,705.61597,756.48834,411.93399,41.839146,120.72549,15.663432,645.92047,451.94342,913.61975,31.033653,469.91528,367.98868,70.887291,531.18689,392.737,283.98718,24.681719,348.26105,226.62444,902.51141,65.05529,257.11209,79.89473,111.52459,155.71019,21.891745,51.242634,6.6625781,22.356575,120.42117,44.289913,16.37669,31.609776,19.896816
2019,Other not working,55.024197,222.86766,297.19794,147.61093,33.214859,43.912266,3.3356135,186.3287,163.61345,747.83575,55.108685,467.43784,112.20895,19.577078,244.47156,180.82172,272.84839,14.490475,386.38925,73.853218,212.37367,57.58194,98.316223,109.33897,161.46808,90.230186,49.1539,3.1284039,8.0210924,5.8840213,160.73868,31.19241,12.564244,44.660076,65.977013
