year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
2007,Single with child(ren),35.543694,30.526978,87.766602,7.4188085,1.9750571,9.2580805,1.2344108,169.11427,12.344107,56.782894,4.9376431,24.688213,21.034359,4.9376431,17.28175,101.09824,185.16161,10.492491,61.720535,22.219393,61.720535,12.344107,66.65818,37.032322,111.09696,104.92491,12.220666,3.0860267,1.9133366,6.1720533,116.03461,22.219393,11.60346,8.6408749,2.9625857
2007,"Single, no child, age<55",41.890781,30.983709,73.570877,16.047338,3.0860267,7.4064641,1.851616,123.44107,4.6907606,19.750572,6.789259,74.064644,30.860268,3.703232,19.750572,66.65818,191.33366,12.220666,185.16161,60.177521,40.735554,10.245609,37.032322,38.883938,120.97225,96.284035,12.344107,.49376428,2.4564774,3.703232,122.20666,24.688213,9.9987268,16.787985,3.0860267
2007,"Single, no child, age>=55",30.466022,177.6317,225.46512,33.32909,3.4563501,34.563499,4.9376431,61.720535,30.860268,95.049622,6.1720533,123.44107,58.017303,4.4438787,57.585258,166.64545,178.98955,9.3815212,98.752853,82.705521,308.60269,12.344107,99.987267,18.516161,62.954945,166.64545,8.0236692,.61720538,2.8761768,4.9376431,71.595818,18.516161,7.4064641,4.9376431,3.444006
2007,Couple with child(ren),87.589813,173.92847,367.23718,37.032322,5.6782894,12.344107,1.2344108,99.987267,18.516161,61.720535,11.726902,43.204376,58.017303,6.1720533,39.575207,293.78973,296.25858,26.539831,185.16161,80.236694,108.62814,18.516161,91.9636,149.36369,160.47339,114.80019,18.516161,6.1720533,4.9376431,6.5423765,159.23898,40.735554,16.047338,14.812928,3.5180705
2007,"Couple, no child",76.165054,276.38455,402.10928,85.791542,9.2580805,32.094677,1.851616,98.752853,30.860268,77.767876,12.344107,64.189354,81.471107,18.516161,61.720535,283.79102,259.22626,23.700686,232.06921,123.44107,123.44107,29.625856,119.73784,87.643158,120.97225,154.30135,18.886484,4.6907606,4.0735555,6.1720533,129.61313,29.625856,16.047338,19.750572,5.9251714
2010,Single with child(ren),34.732918,18.439592,82.654144,5.8912435,1.1782486,7.0694919,1.5317233,6.4803677,14.138984,32.990963,2.3564973,35.347462,20.972826,9.4259892,11.311188,93.081642,153.17233,11.429012,117.82487,58.912434,23.564974,17.673731,22.386724,35.618458,113.11187,111.93362,11.546837,9.5438147,2.3564973,3.2990963,111.93362,32.990963,9.4259892,11.664662,4.1238704
2010,"Single, no child, age<55",35.930603,17.320255,58.912434,9.19034,2.3564973,7.8942661,.58912432,117.82487,9.4259892,24.743221,5.8912435,18.851978,23.564974,2.3564973,14.223818,67.160172,164.95482,11.311188,84.833908,88.368652,50.664692,10.015114,9.4259892,41.238705,129.60736,116.64662,14.138984,3.5347459,1.9558928,5.8912435,129.60736,25.921471,10.604239,17.673731,2.9456217
2010,"Single, no child, age>=55",28.744482,119.35659,169.45572,26.15712,4.5833874,23.564974,2.0030227,141.38985,43.5952,141.38985,4.7129946,82.477409,53.963791,11.782487,47.129948,135.4986,153.17233,8.8368654,177.91554,58.912434,76.586166,17.673731,61.268932,32.990963,75.407913,84.833908,8.95469,3.8882205,2.0030227,2.4743223,77.764412,21.208477,8.4833908,11.782487,3.8882205
2010,Couple with child(ren),79.047325,101.80068,274.91489,29.691866,4.4537802,16.495481,.96616393,151.99408,17.673731,88.368652,9.4259892,56.555935,51.842941,5.8912435,32.437187,227.63765,222.689,25.214521,147.28108,70.694923,88.368652,13.903335,35.347462,132.19951,154.35057,123.71611,17.673731,7.0694919,4.0060453,4.9486446,151.99408,35.347462,12.960735,15.317233,4.477345
2010,"Couple, no child",73.058891,241.50563,359.08307,67.160172,8.306653,35.347462,1.4138985,206.19351,38.882206,107.22063,12.960735,106.04238,90.725151,11.782487,62.623917,245.07573,212.08476,23.918447,141.38985,94.259895,127.25085,23.564974,69.51667,85.423027,119.00311,113.11187,15.317233,15.317233,3.5347459,6.8338423,120.18137,23.564974,12.960735,16.495481,4.59517
