year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
2013,Less than 25,34.520889,-14.238095,42.845112,5.1680727,1.9262348,6.3650355,.95061511,,6.9932408,4.8077755,3.5168862,19.149899,11.535322,2.2747009,6.9897223,50.903355,132.03239,12.049894,72.173317,9.537921,20.666168,5.7114019,-18.776733,76.64238,162.28905,121.33804,37.713737,6.3503218,6.6552973,11.187992,161.33437,30.387514,13.453367,39.306786,22.545105
2013,25-49.9,51.496155,39.383987,104.03223,17.482067,5.5659881,12.643118,1.7574024,10.75879,10.267971,14.070889,8.3227634,19.261852,20.306467,6.8524289,12.603412,90.167862,115.52784,18.095972,53.197044,15.810205,19.129623,9.4317818,7.4247584,83.640793,122.20059,75.575111,20.088734,10.741505,4.7840762,5.01472,121.73446,42.085556,13.862244,22.087486,7.9530029
2013,50-74.9,72.280266,195.1611,291.67032,76.271614,16.402748,26.650181,4.7213726,37.330669,25.808691,38.956638,13.68175,56.039341,75.588745,17.417255,49.062996,218.11652,189.93346,23.885998,94.401199,42.227272,60.80743,22.491821,50.953148,122.29483,134.91258,92.462852,21.847797,19.629377,6.2448764,7.2535105,134.75819,34.101112,15.871777,24.6113,12.043768
2013,75-89.9,109.84788,599.87842,733.4621,291.49158,40.230473,61.789036,7.710063,51.303173,79.589661,121.79021,33.334145,152.2706,212.04958,66.230827,163.27541,445.89465,328.72574,32.264923,184.74359,135.68864,203.16988,37.998989,143.22673,184.30112,192.78113,127.42921,28.665329,43.757233,7.1782689,15.737295,197.53532,40.658894,20.311062,35.802444,9.3676691
2013,90-100,390.64465,4351.4268,4615.123,2107.9463,253.53482,199.89153,17.688826,875.52179,773.77679,1016.658,140.65222,919.81891,793.38165,335.26669,1251.7587,2523.2886,791.23358,54.408897,773.04718,714.14728,2715.8662,239.29124,1347.5042,368.8866,329.69183,316.88745,35.107876,178.82933,10.860182,95.265335,332.23334,95.317024,22.851746,34.038876,88.780121
2016,Less than 25,36.397751,-12.651877,31.198835,5.1765685,2.1743567,4.8079915,1.0342842,,4.4417543,12.451098,3.9610319,7.0332661,11.498798,2.6136589,8.1233892,37.726841,132.1087,13.2611,43.997864,4.0839663,12.238684,5.5676541,1.6665277,60.60894,140.15068,42.724632,43.317066,7.5426946,4.2225966,8.4399443,140.33856,40.396,15.606033,45.701618,17.973938
2016,25-49.9,54.031376,47.506908,111.36411,20.725451,6.1958036,9.9142723,2.7995484,15.597052,10.663843,12.227449,8.4775238,30.087574,23.179329,12.426284,15.417059,94.311356,118.78127,18.697102,68.647018,12.48711,20.967434,9.6595802,14.300248,79.349579,107.52853,84.883003,24.489941,6.4941669,5.3600311,4.5580502,108.24274,29.742739,15.862115,26.646156,9.8716068
2016,50-74.9,79.699371,217.0285,320.51349,86.332626,18.417332,28.413233,4.7721777,76.260269,19.75289,54.773857,19.56675,80.318192,77.403053,22.23012,50.909771,235.69481,204.95329,26.94746,94.05542,43.275833,64.162613,26.204729,61.981533,122.88785,135.35669,96.291428,26.967371,6.2958598,6.5152931,12.954689,136.436,43.323429,18.894432,28.816708,11.577426
2016,75-89.9,120.82459,701.05933,838.41119,340.72821,52.477688,57.479866,8.9601297,67.123489,74.012871,144.31972,31.265223,163.27963,245.30174,50.282784,177.79967,500.90878,368.14355,34.2402,202.86923,148.38982,217.31523,48.946903,167.70576,183.68652,197.11482,137.31494,28.036247,25.333012,7.9063592,20.117638,202.78032,50.560776,20.300837,33.877724,16.784973
2016,90-100,480.97458,5648.5049,5932.1211,2764.3062,272.40021,216.8987,28.296316,1245.5479,886.67084,1730.5083,140.35925,1147.6615,928.73822,341.59924,1678.2169,3167.8152,892.84137,59.171585,793.56116,1226.2427,3505.5891,244.05606,1842.9812,407.82687,338.39462,275.03516,60.30302,443.71469,11.933879,158.20023,354.9017,80.154121,28.365253,40.838631,256.23279
2019,Less than 25,37.910431,-13.634118,33.318298,5.495944,2.4348185,3.3399706,.43620145,.034321312,2.1419935,5.7404299,5.4469771,1.3287172,11.292388,1.9535972,6.3851552,38.762775,145.18423,12.08076,56.039825,23.807859,9.7441254,6.627358,8.082983,66.944695,146.16444,36.780998,48.469612,4.1892915,4.8277998,18.627022,147.59998,11.461679,13.460558,54.446918,25.011644
2019,25-49.9,58.206646,58.182098,129.06268,22.910994,7.1568656,8.7648191,1.6908863,6.2286406,7.3273177,16.752855,7.5326161,33.403187,27.529665,12.525169,16.281828,111.37307,133.32745,19.416859,54.116367,16.607943,26.066801,13.147436,21.671423,89.072128,123.29012,64.728233,24.664944,4.637486,5.2278905,7.54498,124.06905,32.475254,15.781123,28.375174,8.16642
2019,50-74.9,80.571838,236.27991,346.83786,84.080566,20.097155,31.023703,3.170151,35.037006,29.311626,35.721325,17.254103,65.455666,78.67189,26.511471,49.846539,264.77066,235.31564,25.809191,97.331985,59.133221,68.990433,20.542282,76.604897,132.52435,147.46188,94.764992,27.655617,8.8748484,6.2733088,12.19784,152.34918,31.086481,18.110979,31.872339,15.812593
2019,75-89.9,129.93671,703.586,845.55634,333.92499,53.539562,65.210289,8.4972429,107.61752,74.268135,148.21103,35.31884,156.6638,243.52805,49.327168,178.73329,513.92432,380.01431,33.757946,223.5757,135.8566,210.95041,61.908424,170.93436,186.02086,196.98117,143.22908,29.591761,75.070473,9.0093889,22.562109,206.75421,37.746876,21.615808,32.274738,18.651323
2019,90-100,425.85025,5710.3447,6003.7979,2801.395,255.20193,266.17648,24.45335,1051.2114,1012.942,1669.9763,148.52545,1162.7816,946.3407,446.59695,1744.6842,3219.2195,956.86115,61.135384,856.5116,957.57574,3510.9033,250.83769,1973.2637,412.65256,371.92523,363.87521,40.430828,371.10611,12.889421,136.87325,381.24887,107.33366,26.495153,34.050785,138.47821
