year,Categorization,Category,Before_Tax_Income_mean,Net_Worth_mean,Assets_mean,Financial_Assets_mean,Transaction_Accounts_mean,Certificates_of_Deposit_mean,Savings_Bonds_mean,Directly_Held_Bonds_mean,Directly_Held_Stocks_mean,Pooled_Investment_Funds_mean,Cash_Value_Life_Insurance_mean,Other_Managed_Assets_mean,Retirement_Accounts_mean,Other_Financial_Assets_mean,Stock_Holdings_mean,Nonfinancial_Assets_mean,Primary_Residence_mean,Owned_Vehicles_mean,Other_Residential_Real_Estate_mean,Net_Equity_in_Nonres_Real_Estate_mean,Business_Equity_mean,Other_Non_Financial_Assets_mean,Unrealized_Capital_Gains_mean,Debt_mean,Home_Secured_Debt_mean,Other_Res_Real_Estate_Debt_mean,Installment_Loans_mean,Other_Lines_of_Credit_mean,Credit_Card_Balances_mean,Other_Debt_mean,Mortgages_Home_Equity_Loans_mean,Home_Equity_Lines_of_Credit_mean,Vehicle_Installment_Loans_mean,Education_Installment_Loans_mean,Other_Installment_Loans_mean,Before_Tax_Income_median,Net_Worth_median,Assets_median,Financial_Assets_median,Transaction_Accounts_median,Certificates_of_Deposit_median,Savings_Bonds_median,Directly_Held_Bonds_median,Directly_Held_Stocks_median,Pooled_Investment_Funds_median,Cash_Value_Life_Insurance_median,Other_Managed_Assets_median,Retirement_Accounts_median,Other_Financial_Assets_median,Stock_Holdings_median,Nonfinancial_Assets_median,Primary_Residence_median,Owned_Vehicles_median,Other_Residential_Real_Estate_median,Net_Equity_in_Nonres_Real_Estate_median,Business_Equity_median,Other_Non_Financial_Assets_median,Unrealized_Capital_Gains_median,Debt_median,Home_Secured_Debt_median,Other_Res_Real_Estate_Debt_median,Installment_Loans_median,Other_Lines_of_Credit_median,Credit_Card_Balances_median,Other_Debt_median,Mortgages_Home_Equity_Loans_median,Home_Equity_Lines_of_Credit_median,Vehicle_Installment_Loans_median,Education_Installment_Loans_median,Other_Installment_Loans_median,US_GDP,World_GDP
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.818077,0.89385343,6.8826714,1.4301655,0.71508276,2.8603311,0.41117257,13.675958,1.0726241,2.5027895,1.4301655,1.7877069,1.7877069,1.1620095,1.7161986,6.4357448,51.843498,5.18435,28.60331,5.3631206,3.5754137,2.324019,-0.53631204,7.8659101,53.631207,21.452482,6.6860237,2.1452482,1.6089362,1.9664775,53.631207,2.8603311,7.1508274,6.4357448,1.7877069,6520327000000.0,25393696182655.1
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.971836,42.154129,69.988724,10.726241,2.5027895,8.9385347,0.71508276,6.4357448,3.5754137,7.3295979,3.0391016,7.1508274,7.508369,3.5754137,5.3631206,60.782032,71.508278,10.3687,23.240189,16.089361,13.407802,8.0625582,12.513948,26.261414,61.675888,23.240189,6.8111629,1.7877069,1.9307234,2.324019,61.675888,16.089361,8.0446806,4.6480379,1.7877069,6520327000000.0,25393696182655.1
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.629116,157.13943,209.87679,39.687092,5.3631206,17.877069,0.89385343,19.664776,6.9720569,16.089361,5.3631206,19.664776,23.776501,5.18435,15.016738,158.21205,135.86572,14.837967,62.56974,33.966431,32.178722,10.726241,53.631207,53.631207,78.659103,33.072578,10.189929,3.2178724,1.7877069,4.4692674,76.871391,17.877069,12.156406,4.6480379,1.7877069,6520327000000.0,25393696182655.1
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.950714,365.40906,423.68652,132.82661,11.334062,33.966431,1.7877069,35.754139,17.877069,28.60331,9.4748459,28.60331,52.37981,9.8323879,42.904964,292.82639,214.52483,17.161985,89.385345,53.631207,106.36856,17.877069,141.01431,59.53064,80.446808,39.329552,10.905012,10.726241,1.8770922,8.9385347,76.871391,23.240189,10.54747,4.4692674,5.5418911,6520327000000.0,25393696182655.1
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.74063,1194.1882,1321.6874,455.86523,41.653568,53.631207,3.5754137,157.31821,80.446808,89.385345,17.877069,117.98866,134.07802,53.631207,160.89362,801.60773,341.452,26.690464,180.39749,221.67564,482.68085,37.541843,389.36255,135.86572,125.13948,98.323875,14.480426,32.178722,2.8603311,10.726241,121.56406,35.754139,12.335177,10.207807,11.620094,6520327000000.0,25393696182655.1
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.933434,1.5858499,9.6820307,1.6693157,0.93481678,2.1701105,0.33386314,0.16693157,1.0015894,3.3386314,2.0031788,3.3386314,2.0031788,1.3354526,1.6693157,9.8489628,45.071522,7.5119205,28.378366,5.007947,1.6693157,5.007947,0.065103315,10.349757,78.45784,16.693157,8.847373,4.3736072,2.6709051,2.5039735,78.45784,16.693157,10.349757,8.3465786,1.6693157,7639749000000.0,31043806328491.8
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.866867,47.275021,81.462608,13.521457,2.3370419,8.3465786,1.0015894,3.3386314,3.0047681,5.8426046,5.6756735,14.189183,12.019073,2.5039735,8.3465786,69.109673,83.465782,14.356114,46.740837,11.685209,12.519868,8.3465786,11.685209,35.05563,73.616821,31.716997,10.015894,5.007947,2.3370419,3.1716998,73.44989,11.685209,10.68362,5.8426046,2.1701105,7639749000000.0,31043806328491.8
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.833584,158.78531,216.00945,41.732891,4.1732893,16.693157,1.6693157,16.693157,8.0127153,16.693157,8.3465786,18.362473,27.376778,7.1780572,19.030199,169.76941,141.89183,18.362473,56.756733,18.696335,25.039736,16.693157,49.244812,60.546078,88.473732,41.732891,9.8489628,3.839426,2.5039735,3.3386314,88.473732,20.031788,11.852141,4.5906181,3.0047681,7639749000000.0,31043806328491.8
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.800301,370.10397,430.85037,139.88866,10.934018,25.039736,2.5039735,33.386314,16.693157,35.05563,11.685209,41.732891,58.426048,15.023841,50.079472,283.28287,213.67241,23.537352,83.465782,66.104904,125.19868,18.362473,108.50552,58.00872,83.465782,41.732891,12.019073,16.693157,2.3370419,5.007947,85.135101,20.031788,11.685209,8.0127153,2.6709051,7639749000000.0,31043806328491.8
1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.05295,1142.3962,1266.009,540.85828,32.551655,58.426048,4.5071521,116.8521,83.465782,135.21457,28.378366,196.97925,166.93156,44.737659,217.17796,662.71832,308.82339,33.887108,210.33377,166.93156,450.71524,41.732891,269.59448,123.86322,125.19868,100.15894,13.020662,13.354526,2.3370419,15.023841,125.19868,25.039736,12.352936,5.8426046,5.007947,7639749000000.0,31043806328491.8
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.505508,0.7863977,9.3581324,1.6042513,0.94367719,2.3591931,0.31455907,0.15727954,1.1009568,2.3591931,1.8873544,8.6503744,3.3028703,0.7863977,2.8310316,10.06589,62.911812,7.706697,62.911812,3.9319882,2.2019136,1.5727954,0.7863977,13.101385,88.862938,105.37729,12.582363,1.5727954,2.4850166,2.3591931,88.862938,7.8639765,11.009567,15.727953,1.7300749,9062818202000.0,31539696077319.9
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.82283,51.6506,95.783234,16.325615,2.6737521,9.7513313,0.7863977,4.5611067,4.7183862,9.4367723,7.8639765,15.727953,12.739642,2.3591931,10.223169,82.099915,94.367722,13.52604,47.183861,15.727953,11.009567,7.8639765,15.727953,45.359417,86.503746,45.611065,12.267803,4.7183862,2.6737521,3.1455908,86.503746,18.873545,12.708186,6.2911816,2.5164726,9062818202000.0,31539696077319.9
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.763771,189.93077,260.4549,67.630203,7.5494175,23.59193,1.5727954,15.727953,12.582363,22.805532,11.009567,33.028702,44.038269,9.4367723,39.319885,184.64618,150.98836,20.131781,55.047836,36.174294,56.620632,12.582363,53.47504,72.427223,92.794922,36.174294,13.997878,4.7183862,2.8310316,7.8639765,94.367722,17.300749,14.155158,10.695008,2.5164726,9062818202000.0,31539696077319.9
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.269279,489.02927,570.92468,228.52716,16.514351,39.319885,3.1455908,36.174294,42.465473,58.193428,15.727953,39.319885,94.367722,9.4367723,108.3656,343.02667,220.19135,24.850166,125.54053,70.775787,117.95965,23.59193,125.82362,102.2317,110.09567,94.367722,15.727953,2.0446339,2.3591931,9.4367723,108.52288,31.455906,15.727953,5.9766221,10.537728,9062818202000.0,31539696077319.9
1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.6862,1415.9877,1542.5977,730.2489,34.994698,69.202995,3.1455908,157.27954,136.83319,173.00749,31.455906,196.59941,201.31781,39.319885,382.97568,814.70801,393.19882,36.488853,251.64725,196.59941,393.19882,86.503746,392.51309,152.56114,157.27954,113.24126,23.27737,15.727953,2.9568553,31.455906,157.27954,28.310316,18.873545,12.582363,44.038269,9062818202000.0,31539696077319.9
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.221634,1.7330787,11.842705,1.877502,0.93875098,2.1663485,0.28884643,7.9432774,2.1663485,2.8884645,2.599618,7.2211614,2.8884645,1.4442322,2.8884645,11.698281,69.323151,9.0986633,21.663483,3.1773109,4.4771199,5.7769289,0.028884646,12.637033,79.43277,11.553858,12.131551,0.77988541,2.3107715,2.8884645,80.877007,15.886555,10.109626,13.286937,2.0219252,10581821399000.0,33614851304324.4
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.501873,59.21352,108.75069,15.23665,3.1773109,7.2211614,0.64990449,43.326965,4.6215429,7.2211614,7.2211614,14.442323,10.831741,3.8994269,10.109626,91.419899,101.09626,16.897516,28.884645,12.99809,8.6653938,14.442323,18.775019,55.212997,82.321236,28.884645,13.43136,2.599618,2.7440412,1.7330787,82.321236,17.330788,13.286937,7.2211614,3.1773109,10581821399000.0,33614851304324.4
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.267456,228.04427,315.13147,79.461655,7.9432774,15.886555,1.4442322,10.254049,11.987127,21.663483,13.720206,31.773109,43.326965,6.4990449,43.326965,210.13579,173.30786,21.95233,72.211609,43.326965,59.21352,14.442323,66.434685,86.653931,98.207794,67.878914,14.442323,11.265012,2.8884645,5.7769289,99.652023,14.442323,13.416918,11.553858,3.1773109,10581821399000.0,33614851304324.4
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.00375,623.11401,736.26959,294.91223,19.641558,28.884645,2.8884645,28.884645,36.105804,54.880825,15.886555,101.09626,115.53858,14.442323,166.0867,407.2735,288.84644,27.440413,129.9809,72.211609,144.42322,23.107716,155.97708,115.53858,124.20397,43.326965,17.330788,17.680904,2.8884645,10.109626,129.9809,27.440413,15.886555,12.131551,4.3326969,10581821399000.0,33614851304324.4
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.69795,1901.765,2093.8479,1035.5145,54.230919,57.769291,2.8884645,132.86937,187.7502,215.1906,43.326965,288.84644,288.84644,50.54813,675.9007,1034.0703,505.48129,41.593887,306.89935,306.17725,577.69287,57.769291,495.37164,186.30595,197.85982,112.65012,17.330788,28.884645,2.8884645,43.326965,202.19252,27.440413,17.330788,20.219252,10.976165,10581821399000.0,33614851304324.4
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.846191,2.3046613,10.43876,1.3692399,0.69139832,2.7113662,0.4067049,,2.5757978,2.7113662,1.0845464,0.67784154,4.067049,0.881194,2.7113662,10.032055,88.1194,7.591825,5.1515956,3.3892076,2.7113662,4.067049,1.3556831,14.980298,96.253494,33.892075,14.099104,0.39314809,2.4131157,4.067049,101.67623,20.335245,12.065579,13.55683,3.3892076,12213729147000.0,44114320822433.6
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.123146,59.10778,114.55521,13.353477,2.7113662,8.1340981,0.67784154,17.62388,4.7448907,10.032055,5.4227324,12.743421,15.861491,2.7113662,10.845465,97.609177,115.23306,16.268196,33.892075,20.131893,9.62535,9.4897814,21.284224,59.921192,101.67623,35.247761,12.607852,1.3556831,2.7113662,2.7113662,101.67623,32.536392,11.658875,10.167623,2.1690929,12213729147000.0,44114320822433.6
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.00779,231.95737,349.35953,64.92366,7.8222914,14.912514,1.3556831,20.335245,10.845465,21.690929,6.7784152,27.113661,46.093224,6.7784152,35.993385,255.41069,216.90929,23.724453,88.1194,32.536392,59.650055,13.55683,91.237465,122.01147,131.50125,69.275406,17.62388,10.709896,3.3892076,5.4227324,131.50125,23.046612,17.62388,13.55683,3.524776,12213729147000.0,44114320822433.6
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.42322,691.26276,815.56537,275.20364,21.690929,42.026173,2.3046613,33.892075,27.113661,70.495522,13.55683,67.784149,131.50125,9.4897814,128.78989,489.13043,338.92075,30.774006,135.5683,100.32054,135.5683,33.892075,197.11632,149.12514,154.54787,135.5683,17.62388,29.825027,4.067049,6.7784152,158.61491,31.18071,17.62388,10.845465,9.4897814,12213729147000.0,44114320822433.6
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.92334,1937.9489,2131.9473,988.32007,57.616528,62.36142,3.3892076,139.63536,147.76945,223.6877,27.113661,169.46037,363.32306,54.227322,528.71637,1230.2823,610.05737,41.348331,440.59698,338.92075,677.84149,108.45464,661.5733,260.69785,252.15704,196.57404,23.317749,67.784149,4.2026176,27.113661,253.51273,51.515957,23.046612,10.167623,27.113661,12213729147000.0,44114320822433.6
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.196606,1.6170781,9.9987268,1.728175,0.86408752,2.4688215,0.61720538,1.2344108,1.2344108,3.0860267,1.4812928,10.862814,3.703232,1.4812928,2.5181978,10.492491,111.09696,8.5174341,16.047338,4.9376431,0.61720538,1.6047339,1.2344108,14.689487,130.84753,45.673195,14.072282,1.2344108,1.851616,6.1720533,130.84753,41.969963,11.726902,14.812928,2.5922625,14451858656000.0,58337541912663.1
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.776707,66.917404,133.62495,16.541103,2.4688215,8.6408749,0.86408752,0.061720535,3.703232,11.109696,3.703232,17.28175,18.516161,3.703232,10.36905,118.93547,123.44107,16.047338,37.032322,30.860268,14.812928,9.2580805,28.391447,79.249168,103.6905,91.34639,16.047338,2.4688215,3.4563501,4.8142018,104.92491,17.28175,14.812928,14.812928,2.5922625,14451858656000.0,58337541912663.1
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.81797,272.29865,376.02618,74.311523,7.4681849,18.516161,1.4812928,23.453804,7.4064641,30.860268,8.0236692,61.720535,61.720535,12.344107,38.266731,282.55661,246.88214,21.725628,74.064644,49.376427,61.720535,16.047338,100.60447,119.87363,128.37871,88.877571,17.28175,5.184525,4.4438787,6.1720533,134.55077,23.453804,14.812928,12.344107,6.1720533,14451858656000.0,58337541912663.1
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.55341,706.32983,850.0152,269.10153,18.972893,30.860268,2.4688215,49.376427,24.688213,61.720535,18.516161,98.752853,148.12929,24.688213,115.72601,541.90631,388.83939,27.033594,185.16161,98.752853,123.44107,37.032322,237.00685,156.77016,158.00458,116.03461,14.812928,12.344107,4.9376431,6.1720533,150.59811,37.032322,14.812928,14.812928,5.3079662,14451858656000.0,58337541912663.1
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.49031,2341.9241,2603.9895,955.4339,57.029774,61.720535,4.3204374,204.91217,154.30135,333.29089,37.032322,195.0369,391.06131,61.720535,547.58459,1431.9164,690.03558,38.883938,524.62457,329.19266,752.99054,80.236694,834.7085,254.2886,222.19392,203.67776,20.984982,53.079662,6.1720533,18.516161,244.41331,51.845249,18.516161,23.453804,11.48002,14451858656000.0,58337541912663.1
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.546797,0.0,8.6601276,1.2489436,0.7670399,1.767373,0.23564973,,1.1782486,1.767373,1.767373,10.604239,5.8912435,1.1782486,2.8042319,10.957713,141.38985,8.1299162,70.694923,3.8882205,1.4138985,5.8912435,-7.0694919,24.036272,167.31131,129.60736,15.552882,2.2386725,2.2386725,2.9456217,162.59831,65.981926,10.486413,18.851978,4.35952,14992052727000.0,66500496746881.5
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.314411,38.057434,81.393417,9.19034,2.0030227,6.4803677,0.64803678,11.782487,2.9456217,5.8912435,3.652571,11.782487,14.138984,3.5347459,7.0694919,70.341446,111.93362,14.138984,25.921471,14.728108,13.667685,5.8912435,8.2477407,64.80368,107.22063,47.129948,12.324481,1.5317233,2.3564973,2.9456217,107.22063,21.208477,10.486413,11.782487,2.9456217,14992052727000.0,66500496746881.5
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.675087,184.74939,282.30838,53.139015,6.126893,16.495481,0.70694923,41.238705,7.6586165,23.564974,6.8338423,35.347462,48.308197,5.8912435,27.09972,213.26302,176.7373,20.737177,58.912434,35.347462,47.129948,15.317233,49.935356,101.21156,119.00311,61.268932,15.317233,5.8912435,3.5347459,7.0694919,117.82487,23.564974,12.960735,14.138984,4.35952,14992052727000.0,66500496746881.5
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.431137,565.46509,682.20599,235.64973,16.731131,29.456217,1.5317233,58.912434,29.456217,69.51667,15.317233,82.477409,156.70708,11.782487,106.04238,419.22089,294.56216,26.864069,141.38985,76.586166,147.28108,24.743221,143.74869,119.00311,123.71611,104.86414,15.906357,12.960735,4.0060453,11.782487,123.71611,29.456217,12.960735,14.138984,4.9486446,14992052727000.0,66500496746881.5
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.62988,2196.0198,2453.1138,1048.0522,71.401871,76.586166,3.5347459,259.21472,129.60736,288.67093,35.347462,176.7373,486.6167,84.833908,517.25116,1312.9225,632.71954,38.882206,412.38702,288.67093,706.94922,58.912434,468.94296,274.53195,255.67996,221.51076,21.208477,35.347462,5.8912435,29.456217,249.78873,88.368652,18.851978,16.495481,17.673731,14992052727000.0,66500496746881.5
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.632107,0.0,8.0605688,1.0981702,0.65890211,3.0748765,0.54908508,,1.6472553,2.7454255,1.2079872,16.472553,5.2712169,1.0981702,2.7454255,9.2246294,109.81702,7.9068255,18.668894,1.0981702,4.7221317,3.2945106,-6.5890212,24.489195,132.8786,82.362762,17.570723,0.98835319,2.3061574,2.7454255,132.8786,43.926807,10.542434,21.963404,3.2945106,16784849196000.0,77443227662994.0
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.348698,34.438618,68.635635,8.7853613,2.0865233,8.7853613,0.60399359,0.05490851,5.4908509,7.1381063,4.0632296,12.079872,13.178042,3.2945106,6.7537465,53.810341,93.344467,14.386029,27.454254,7.6871915,10.981702,5.4908509,6.5890212,36.459251,107.62068,29.650595,13.178042,3.2945106,1.6472553,2.1963403,107.62068,27.454254,10.981702,13.178042,3.5141447,16784849196000.0,77443227662994.0
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.294167,184.74518,266.96518,55.896862,6.5890212,9.8835316,1.0981702,21.963404,10.981702,23.061575,6.5890212,38.435959,57.104851,8.5657272,30.748766,197.34119,164.72552,19.108162,76.871918,27.454254,30.748766,16.472553,38.437054,91.148125,109.81702,65.890213,15.374383,9.3344469,3.1846936,4.3926806,109.81702,21.963404,14.276213,14.495847,3.7337787,16784849196000.0,77443227662994.0
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.841789,554.66382,691.84723,261.47433,21.194685,27.454254,2.1963403,8.7853613,21.963404,79.068253,15.374383,109.81702,181.19809,10.981702,115.30787,391.27805,274.54254,26.356085,144.95847,82.362762,109.81702,16.472553,102.18474,133.20804,144.95847,87.853615,18.668894,29.650595,2.7454255,10.981702,151.54749,27.454254,17.570723,17.021639,4.3926806,16784849196000.0,77443227662994.0
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.71353,2055.3354,2298.1189,1030.1935,71.381065,54.908508,3.8435957,235.00842,164.72552,338.23642,32.945107,259.16818,494.17661,43.926807,546.9986,1097.072,549.08508,36.239616,411.81381,252.57915,768.71912,76.871918,419.50101,230.61574,241.59744,217.4377,19.767063,32.945107,4.3926806,18.668894,241.59744,36.239616,17.570723,19.986698,7.5773745,16784849196000.0,77443227662994.0
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.932251,0.10635725,7.6577215,1.0635724,0.76577216,3.509789,0.2658931,,1.8080732,4.2542896,1.1699296,4.2542896,4.5733614,0.7445007,2.2335021,9.7848663,113.80225,8.6149368,10.635724,3.1907172,2.1271448,2.1271448,1.0529367,22.430742,109.54796,10.635724,23.398594,0.85085797,1.5953586,2.1271448,111.6751,21.271448,12.762869,26.589312,3.2970746,18745075687000.0,76313195980325.6
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.168892,42.457813,82.448135,10.656996,2.3611307,5.317862,0.5317862,5.6369338,3.2970746,8.1895075,4.2542896,31.907173,15.953587,3.7225034,8.5085793,64.877922,95.721519,14.570942,38.288609,6.3814344,10.635724,7.9767933,10.42301,44.670044,88.276512,41.479324,15.953587,2.0207877,2.1271448,2.658931,88.276512,18.08073,11.699297,17.017159,2.7121098,18745075687000.0,76313195980325.6
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.946564,204.25908,298.34271,66.154205,7.9767933,17.017159,0.85085797,56.369339,7.4450068,31.907173,8.5085793,53.178623,55.305767,6.3814344,31.375387,212.71449,179.74374,21.271448,69.13221,25.525738,32.970745,17.123516,45.733616,88.276512,112.73868,68.068634,17.017159,2.658931,3.1907172,7.3386497,114.86582,32.970745,13.826442,15.953587,4.1479325,18745075687000.0,76313195980325.6
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.956108,643.4613,790.23431,301.94821,25.100309,26.589312,2.1271448,53.178623,29.780027,101.03938,12.762869,106.35725,210.58734,19.144304,130.71306,434.78842,316.94458,26.482954,170.17159,85.085793,106.35725,21.271448,118.05654,120.18369,153.15443,106.35725,17.017159,12.762869,3.1907172,10.635724,158.47229,31.907173,14.890014,15.953587,4.8924332,18745075687000.0,76313195980325.6
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.46278,2538.2156,2765.0757,1378.4962,84.022224,58.496483,3.1907172,410.53897,212.71449,584.96484,47.86076,280.78311,671.1142,53.178623,693.98102,1276.2869,638.14343,38.607677,399.37146,358.42392,744.50073,47.86076,557.84375,244.62166,212.71449,185.0616,23.93038,82.958649,4.5733614,42.542896,253.13023,53.178623,20.207876,27.652884,37.225037,18745075687000.0,76313195980325.6
2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.525419,0.31,8.8000002,1.38,0.89999998,2.0,0.2,0.029999999,0.69999999,3.0,1.5,0.40000001,4.6999998,1.0,2.3499999,9.6999998,140.0,8.1999998,22.0,8.0,1.1,2.0,1.0,20.459999,140.0,25.0,22.0,0.89999998,1.7,2.0,140.0,19.0,10.0,32.0,3.0,21433224697000.0,87568054060440.9
2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.833424,57.599998,92.400002,11.22,3.0,2.5,0.5,0.1,3.0,8.0,4.0,32.0,19.0,2.9000001,8.6999998,77.699997,110.0,14.0,40.0,10.0,15.0,8.0,17.5,42.259998,103.0,28.0,16.0,1.7,2.24,3.0,104.0,21.0,13.0,17.0,2.8,21433224697000.0,87568054060440.9
2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.250137,224.2,323.01001,61.0,9.5,15.0,0.52999997,3.0,10.0,32.0,9.0,33.0,58.599998,4.1999998,31.0,245.0,200.0,20.0,70.0,36.0,39.0,11.0,62.799999,100.2,125.0,97.0,17.0,4.0,3.05,6.8000002,130.0,22.0,14.0,20.0,5.0,21433224697000.0,87568054060440.9
2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.81179,653.09998,808.70001,301.0,26.959999,30.0,1.0,60.0,30.0,80.0,19.0,100.0,192.0,10.0,131.8,450.0,325.0,25.700001,179.0,100.0,120.0,21.0,125.0,133.3,166.0,109.0,18.0,28.0,4.0,11.0,180.0,23.0,17.0,14.5,5.1999998,21433224697000.0,87568054060440.9
2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.20335,2598.3999,2838.0,1339.0,80.0,100.0,2.0999999,600.0,204.0,500.0,40.0,400.0,700.0,54.0,781.5,1264.0,600.0,37.400002,425.0,287.5,852.0,60.0,516.0,249.0,252.0,240.0,20.0,30.0,6.1999998,39.0,253.0,51.0,18.0,20.0,23.0,21433224697000.0,87568054060440.9
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.518158,16.170189,40.176853,5.9668593,1.9889532,7.9558129,0.99447662,13.922672,5.9668593,1.9889532,3.9779065,31.823252,7.9558129,1.3922672,5.9668593,33.812202,121.32614,10.740347,62.652027,29.834297,39.779064,9.944766,17.122898,22.713846,87.513939,34.806683,9.944766,2.7845345,1.9889532,1.5911626,87.513939,37.790112,9.944766,6.5635457,1.9889532,5641580000000.0,20171334961132.8
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.656776,112.4753,210.23235,28.839821,4.1768017,13.922672,0.99447662,19.889532,7.9558129,7.9558129,5.9668593,35.801159,19.889532,5.9668593,11.933719,168.46434,159.11626,15.911626,99.447662,31.823252,109.39243,14.320463,55.690689,60.265282,79.558128,69.613365,13.922672,5.9668593,1.9889532,1.9889532,77.569176,29.834297,13.266317,3.9779065,3.9779065,5641580000000.0,20171334961132.8
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.808594,195.1163,279.8457,37.193424,5.6685166,17.900579,0.99447662,19.889532,9.944766,23.867437,9.944766,19.889532,33.812202,7.9558129,26.850868,214.80695,169.06102,19.491741,124.30957,69.613365,105.41452,15.911626,91.491844,47.734875,51.712784,39.779064,13.922672,1.9889532,1.9889532,5.9668593,49.723831,41.768017,11.933719,7.9558129,4.5745921,5641580000000.0,20171334961132.8
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.897697,195.25554,243.48766,52.329357,6.722662,29.834297,3.9779065,69.613365,39.779064,49.723831,9.944766,139.22673,47.734875,9.944766,35.801159,186.96159,149.17149,13.922672,99.447662,63.646503,213.81247,23.867437,85.524986,18.895056,39.779064,67.624405,7.9558129,3.9779065,1.9889532,5.9668593,39.779064,37.790112,9.944766,3.9779065,1.9690636,5641580000000.0,20171334961132.8
